Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_1,,9,10888454,5.001,5443
500_10000,U_U_1,,10,11373021,5.000,5603
500_10000,U_U_2,,1,9863764,5.001,5399
500_10000,U_U_2,,2,8997434,5.001,5743
500_10000,U_U_2,,3,8560033,5.000,5971
500_10000,U_U_2,,4,10325043,5.002,5611
500_10000,U_U_2,,5,9081213,5.000,5799
500_10000,U_U_2,,6,9044587,5.000,5635
500_10000,U_U_2,,7,10636401,5.000,5562
500_10000,U_U_2,,8,10942924,5.001,5664
500_10000,U_U_2,,9,9470704,5.001,5669
500_10000,U_U_2,,10,10443859,5.000,5568
500_10000,U_U_3,,1,25214825,5.001,5481
500_10000,U_U_3,,2,25640304,5.001,5584
500_10000,U_U_3,,3,26505383,5.000,5689
500_10000,U_U_3,,4,26463815,5.000,5563
500_10000,U_U_3,,5,25708444,5.001,5602
500_10000,U_U_3,,6,26605387,5.000,5512
500_10000,U_U_3,,7,26242115,5.000,5685
500_10000,U_U_3,,8,26005390,5.001,5599
500_10000,U_U_3,,9,26026762,5.001,5635
500_10000,U_U_3,,10,26824624,5.000,5536
500_10000,U_U_4,,1,10750106,5.000,5487
500_10000,U_U_4,,2,10577699,5.000,5746
500_10000,U_U_4,,3,10983775,5.001,5552
500_10000,U_U_4,,4,11459595,5.001,5348
500_10000,U_U_4,,5,9662788,5.000,5649
500_10000,U_U_4,,6,10572563,5.001,5844
500_10000,U_U_4,,7,9822675,5.000,5608
500_10000,U_U_4,,8,10354204,5.001,5751
500_10000,U_U_4,,9,10404319,5.000,5663
500_10000,U_U_4,,10,11245931,5.000,5663
500_10000,U_U_5,,1,22868613,5.001,5688
500_10000,U_U_5,,2,23763136,5.001,5644
500_10000,U_U_5,,3,22444781,5.001,5648
500_10000,U_U_5,,4,22806659,5.001,5675
500_10000,U_U_5,,5,23037646,5.000,5446
500_10000,U_U_5,,6,23489815,5.001,5450
500_10000,U_U_5,,7,22757852,5.000,5646
500_10000,U_U_5,,8,23676168,5.001,5710
500_10000,U_U_5,,9,23260076,5.001,5668
500_10000,U_U_5,,10,23301848,5.001,5675
