Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_N_3,,10,112170436,5.001,8711
500_10000,U_N_4,,1,5507737,5.000,8357
500_10000,U_N_4,,2,5573544,5.000,8368
500_10000,U_N_4,,3,5769179,5.001,7652
500_10000,U_N_4,,4,5721617,5.000,7987
500_10000,U_N_4,,5,5806720,5.000,8189
500_10000,U_N_4,,6,5348652,5.000,8201
500_10000,U_N_4,,7,5648530,5.004,8140
500_10000,U_N_4,,8,5623860,5.007,8105
500_10000,U_N_4,,9,5546249,5.000,8215
500_10000,U_N_4,,10,5661341,5.000,8343
500_10000,U_N_5,,1,5645207,5.001,7761
500_10000,U_N_5,,2,5561810,5.002,8286
500_10000,U_N_5,,3,5529273,5.000,8374
500_10000,U_N_5,,4,5669759,5.000,8294
500_10000,U_N_5,,5,5552636,5.001,8600
500_10000,U_N_5,,6,5590165,5.000,8166
500_10000,U_N_5,,7,5639373,5.001,8008
500_10000,U_N_5,,8,5481202,5.001,8325
500_10000,U_N_5,,9,5833591,5.000,8166
500_10000,U_N_5,,10,5692129,5.000,8268
500_10000,U_U_1,,1,8435635,5.002,8622
500_10000,U_U_1,,2,9203023,5.000,8838
500_10000,U_U_1,,3,9147590,5.000,8885
500_10000,U_U_1,,4,10377383,5.000,8722
500_10000,U_U_1,,5,9686373,5.001,8638
500_10000,U_U_1,,6,8435304,5.000,8700
500_10000,U_U_1,,7,9112773,5.000,8768
500_10000,U_U_1,,8,9542001,5.000,8790
