Instance,Run,Objective,Runtime,Iterations,Intensify,Diversify,Aspiration
1498,6,2592,4.000,352974,2358,1171,0
1498,7,2590,4.000,352795,2356,1171,0
1498,8,2590,4.000,351216,2345,1166,0
1498,9,2591,4.000,351332,2347,1166,0
1498,10,2595,4.000,354688,2368,1178,0
1499,1,2579,4.000,353368,2362,1171,0
1499,2,2578,4.000,349056,2332,1158,0
1499,3,2573,4.000,351211,2345,1166,0
1499,4,2572,4.000,349091,2333,1157,0
1499,5,2573,4.000,347652,2322,1154,0
1499,6,2576,4.000,345726,2312,1144,0
1499,7,2578,4.000,351237,2347,1161,0
1499,8,2574,4.000,351596,2352,1163,0
1499,9,2573,4.000,351671,2351,1165,0
1499,10,2573,4.000,351101,2346,1164,0
1500,1,2561,4.000,350343,2345,1157,0
1500,2,2557,4.000,353210,2358,1173,0
1500,3,2563,4.000,344555,2304,1140,0
1500,4,2560,4.000,348997,2332,1157,0
1500,5,2555,4.000,347543,2322,1152,0
1500,6,2556,4.000,344889,2305,1143,0
1500,7,2558,4.000,346118,2310,1150,0
1500,8,2557,4.000,347906,2329,1149,0
1500,9,2555,4.000,348297,2327,1155,0
1500,10,2556,4.000,348221,2327,1154,2
1501,1,22859,4.000,349584,2337,1150,2
1501,2,22932,4.000,344140,2302,1133,1
1501,3,22864,4.000,344329,2312,1124,2
1501,4,22921,4.000,345900,2313,1140,4
1501,5,22853,4.000,348253,2334,1139,3
1501,6,22913,4.000,349864,2341,1152,4
1501,7,22935,4.000,348761,2334,1148,3
1501,8,22877,4.000,348318,2331,1144,4
1501,9,22862,4.000,350844,2356,1147,5
1501,10,22921,4.000,351010,2345,1158,2
1502,1,22734,4.000,350282,2358,1136,3
1502,2,22764,4.000,345982,2323,1127,3
1502,3,22745,4.000,351462,2370,1137,4
1502,4,22704,4.000,349802,2347,1139,1
1502,5,22640,4.000,352479,2372,1142,3
1502,6,22691,4.000,347628,2340,1124,2
1502,7,22758,4.000,346279,2324,1128,5
1502,8,22699,4.000,339893,2276,1114,3
1502,9,22758,4.000,341248,2290,1113,3
1502,10,22676,4.000,343084,2307,1116,4
1503,1,23025,4.000,349603,2342,1149,2
1503,2,23007,4.000,352704,2357,1162,0
1503,3,23145,4.000,348723,2335,1147,0
1503,4,23044,4.000,354756,2380,1160,1
1503,5,22975,4.000,349676,2342,1148,1
1503,6,23131,4.000,347582,2329,1139,0
1503,7,23070,4.000,355497,2381,1169,0
1503,8,23140,4.000,354348,2373,1166,2
1503,9,23008,4.000,356482,2390,1169,2
1503,10,23037,4.000,353291,2363,1162,1
1504,1,17375,4.000,350723,2353,1148,1
1504,2,17328,4.000,348785,2340,1141,1
1504,3,17411,4.000,349929,2341,1155,0
1504,4,17334,4.000,342943,2299,1124,0
1504,5,17323,4.000,347076,2322,1141,2
1504,6,17328,4.000,352953,2365,1159,1
1504,7,17313,4.000,355097,2376,1170,1
1504,8,17360,4.000,346422,2321,1137,0
1504,9,17315,4.000,341442,2288,1120,1
1504,10,17357,4.000,347643,2336,1136,1
1505,1,22070,4.000,349902,2340,1150,4
1505,2,22122,4.000,337066,2257,1102,3
1505,3,22076,4.000,346261,2316,1135,4
1505,4,22141,4.000,344825,2319,1118,4
1505,5,22053,4.000,347617,2335,1130,2
1505,6,22200,4.000,350085,2347,1146,5
1505,7,22253,4.000,341410,2292,1112,4
1505,8,22137,4.000,346866,2327,1131,4
1505,9,22150,4.000,345540,2316,1130,3
1505,10,22112,4.000,342453,2299,1114,4
1506,1,24946,4.000,345071,2313,1130,1
1506,2,25022,4.000,349896,2345,1147,2
1506,3,25033,4.000,347480,2332,1137,2
1506,4,24984,4.000,353158,2364,1162,3
1506,5,24983,4.000,354506,2383,1155,3
1506,6,24972,4.000,352155,2363,1151,3
1506,7,24995,4.000,350600,2342,1156,2
1506,8,24995,4.000,350956,2350,1151,3
1506,9,24966,4.000,347278,2324,1139,1
1506,10,24933,4.000,356778,2391,1171,3
1507,1,63294,4.000,359430,2430,1148,6
1507,2,62735,4.000,360364,2438,1155,9
1507,3,62666,4.000,343205,2320,1101,5
1507,4,62736,4.000,354482,2404,1131,9
1507,5,62601,4.000,357894,2410,1159,8
1507,6,62563,4.000,354227,2393,1138,8
1507,7,62593,4.000,349997,2369,1117,9
1507,8,62806,4.000,355699,2411,1135,6
1507,9,62730,4.000,356097,2403,1144,9
1507,10,62552,4.000,359418,2419,1166,8
1508,1,17662,4.000,349743,2342,1150,0
1508,2,17664,4.000,352178,2358,1160,1
1508,3,17673,4.000,351607,2354,1157,0
1508,4,17686,4.000,354016,2371,1163,0
1508,5,17750,4.000,351561,2352,1159,0
1508,6,17719,4.000,348557,2336,1144,0
1508,7,17656,4.000,351641,2356,1155,1
1508,8,17676,4.000,348071,2337,1139,0
1508,9,17658,4.000,353964,2372,1163,0
1508,10,17739,4.000,344171,2302,1135,2
1509,1,22779,4.000,348719,2346,1132,2
1509,2,22874,4.000,351029,2354,1148,2
1509,3,22767,4.000,341581,2302,1102,4
1509,4,22854,4.000,350696,2351,1147,4
1509,5,22795,4.000,354604,2373,1161,4
1509,6,22786,4.000,358549,2407,1170,6
1509,7,22784,4.000,352231,2369,1142,4
1509,8,22782,4.000,353716,2371,1154,1
1509,9,22831,4.000,356039,2396,1158,3
1509,10,22802,4.000,359907,2414,1174,3
1510,1,30871,4.000,361438,2432,1171,4
1510,2,30846,4.000,361510,2427,1178,8
1510,3,30858,4.000,362312,2431,1184,4
1510,4,30803,4.000,366527,2458,1198,6
1510,5,30856,4.000,363705,2437,1189,8
1510,6,30890,4.000,364073,2441,1188,4
1510,7,30842,4.000,365802,2459,1189,7
1510,8,30824,4.000,354807,2375,1163,4
1510,9,30801,4.000,347023,2331,1126,5
1510,10,30806,4.000,344821,2317,1121,6
1511,1,15501,4.000,342907,2297,1129,0
1511,2,15541,4.000,341734,2288,1128,0
1511,3,15509,4.000,344289,2309,1132,0
1511,4,15494,4.000,342540,2296,1127,0
1511,5,15516,4.000,344601,2304,1140,0
1511,6,15523,4.000,345991,2316,1142,0
1511,7,15519,4.000,348258,2332,1148,0
1511,8,15531,4.000,345257,2313,1138,0
1511,9,15506,4.000,345930,2317,1141,0
1511,10,15498,4.000,348703,2334,1152,0
1512,1,14836,4.000,343669,2301,1129,1
1512,2,14792,4.000,343652,2299,1132,4
1512,3,14809,4.000,347259,2325,1142,3
1512,4,14781,4.000,348406,2331,1146,4
1512,5,14825,4.000,345584,2312,1137,4
1512,6,14797,4.000,339456,2274,1115,2
1512,7,14851,4.000,344642,2313,1127,5
1512,8,14782,4.000,347391,2328,1141,4
1512,9,14783,4.000,345425,2312,1137,2
1512,10,14800,4.000,349119,2334,1149,3
1513,1,16499,4.000,352451,2357,1160,10
1513,2,16463,4.000,354808,2374,1164,8
1513,3,16463,4.000,349835,2344,1149,11
1513,4,16480,4.000,349760,2335,1155,11
1513,5,16462,4.000,344136,2302,1129,7
1513,6,16473,4.000,343047,2293,1129,10
1513,7,16498,4.000,346141,2322,1132,11
1513,8,16458,4.000,336912,2255,1108,10
1513,9,16449,4.000,349593,2345,1142,10
1513,10,16450,4.000,342505,2293,1123,11
1514,1,17857,4.000,342757,2294,1122,10
1514,2,17868,4.000,333556,2234,1092,8
1514,3,17836,4.000,345518,2308,1136,10
1514,4,17859,4.000,349767,2345,1143,9
1514,5,17877,4.000,357863,2396,1173,9
1514,6,17907,4.000,352257,2357,1157,12
1514,7,17872,4.000,351399,2347,1155,11
1514,8,17890,4.000,353947,2369,1163,11
1514,9,17923,4.000,350508,2348,1151,12
1514,10,17957,4.000,350480,2343,1153,10
1515,1,14298,4.000,351515,2350,1160,0
1515,2,14316,4.000,346791,2324,1138,0
1515,3,14319,4.000,345482,2313,1137,1
1515,4,14298,4.000,346048,2317,1140,0
1515,5,14301,4.000,351368,2354,1155,0
1515,6,14311,4.000,353563,2367,1163,0
1515,7,14314,4.000,353194,2361,1166,0
1515,8,14333,4.000,339790,2274,1119,1
1515,9,14358,4.000,346309,2316,1142,0
1515,10,14316,4.000,352092,2351,1164,1
1516,1,16245,4.000,346650,2320,1144,0
1516,2,16229,4.000,347861,2330,1146,0
1516,3,16248,4.000,344583,2306,1134,0
1516,4,16262,4.000,338253,2266,1110,0
1516,5,16203,4.000,345721,2317,1137,0
1516,6,16248,4.000,353281,2363,1167,0
1516,7,16249,4.000,348537,2335,1145,0
1516,8,16202,4.000,347634,2327,1144,0
1516,9,16217,4.000,342277,2294,1124,0
1516,10,16253,4.000,342880,2291,1134,0
1517,1,13882,4.000,344050,2303,1133,0
1517,2,13847,4.000,343897,2302,1135,0
1517,3,13855,4.000,346702,2321,1143,0
1517,4,13879,4.000,344083,2307,1131,0
1517,5,13882,4.000,339139,2273,1115,0
1517,6,13899,4.000,346598,2323,1140,0
1517,7,13813,4.000,347360,2327,1141,0
1517,8,13848,4.000,348922,2339,1148,0
1517,9,13860,4.000,354957,2375,1171,0
1517,10,13904,4.000,350082,2341,1157,0
1518,1,16591,4.000,352393,2362,1155,0
1518,2,16555,4.000,347387,2326,1141,2
1518,3,16563,4.000,344656,2312,1130,0
1518,4,16567,4.000,341997,2288,1126,1
1518,5,16633,4.000,344455,2302,1139,1
1518,6,16565,4.000,339600,2272,1120,1
1518,7,16627,4.000,338960,2273,1113,0
1518,8,16571,4.000,340322,2278,1120,2
1518,9,16615,4.000,340439,2284,1116,2
1518,10,16521,4.000,335566,2248,1103,2
1519,1,13863,4.000,334066,2241,1095,0
1519,2,13860,4.000,338360,2264,1112,0
1519,3,13913,4.000,338373,2261,1117,0
1519,4,13854,4.000,341266,2282,1124,0
1519,5,13856,4.000,339754,2279,1114,0
1519,6,13903,4.000,340891,2280,1123,1
1519,7,13847,4.000,339732,2278,1114,0
1519,8,13865,4.000,337996,2261,1114,0
1519,9,13880,4.000,343244,2295,1133,0
1519,10,13913,4.000,340557,2277,1124,0
1520,1,14779,4.000,345970,2316,1139,0
1520,2,14787,4.000,340771,2277,1127,1
1520,3,14749,4.000,346360,2325,1134,0
1520,4,14767,4.000,342844,2297,1129,1
1520,5,14733,4.000,341740,2288,1126,0
1520,6,14739,4.000,344796,2313,1131,0
1520,7,14723,4.000,336429,2256,1103,0
1520,8,14762,4.000,344678,2307,1138,0
1520,9,14724,4.000,349117,2342,1146,0
1520,10,14749,4.000,347799,2328,1145,0
1521,1,11785,4.000,353040,2358,1172,0
1521,2,11782,4.000,354536,2374,1170,0
1521,3,11768,4.000,349096,2331,1159,0
1521,4,11798,4.000,343570,2298,1137,0
1521,5,11771,4.000,340412,2273,1130,0
1521,6,11771,4.000,346064,2311,1149,0
1521,7,11760,4.000,343442,2294,1140,0
1521,8,11781,4.000,345245,2313,1138,0
1521,9,11787,4.000,343448,2299,1134,0
1521,10,11787,4.000,343512,2296,1138,0
1522,1,10046,4.000,346258,2316,1146,2
1522,2,10044,4.000,340199,2275,1126,0
1522,3,10032,4.000,340285,2278,1124,0
1522,4,10046,4.000,342818,2292,1135,0
1522,5,10042,4.000,345351,2307,1146,0
1522,6,10053,4.000,347160,2319,1152,0
1522,7,10041,4.000,345414,2308,1145,0
1522,8,10052,4.000,352258,2356,1166,0
1522,9,10038,4.000,349254,2335,1157,2
1522,10,10054,4.000,351600,2347,1168,0
1523,1,9919,4.000,356419,2381,1182,0
1523,2,9945,4.000,350202,2341,1160,0
1523,3,9931,4.000,350505,2340,1164,0
1523,4,9906,4.000,348123,2332,1148,0
1523,5,9920,4.000,350061,2339,1161,0
1523,6,9900,4.000,350227,2341,1160,2
1523,7,9907,4.000,351201,2348,1163,1
1523,8,9901,4.000,352676,2355,1171,0
1523,9,9908,4.000,345562,2310,1145,1
1523,10,9921,4.000,331930,2221,1097,1
1524,1,11041,4.000,350698,2351,1155,1
1524,2,11038,4.000,353475,2369,1165,0
1524,3,11045,4.000,341759,2285,1132,1
1524,4,11066,4.000,348000,2329,1150,0
1524,5,11084,4.000,347896,2323,1155,0
1524,6,11041,4.000,352582,2359,1166,1
1524,7,11069,4.000,351701,2349,1167,1
1524,8,11055,4.000,350587,2345,1160,0
1524,9,11069,4.000,354478,2374,1170,0
1524,10,11047,4.000,353963,2366,1173,0
1525,1,10996,4.000,346856,2329,1137,0
1525,2,10996,4.000,345755,2313,1144,0
1525,3,10993,4.000,355368,2382,1171,0
1525,4,10990,4.000,353239,2364,1167,0
1525,5,11020,4.000,354739,2375,1171,0
1525,6,10994,4.000,341613,2290,1125,0
1525,7,10986,4.000,347761,2330,1147,0
1525,8,11010,4.000,344495,2308,1136,1
1525,9,10995,4.000,350513,2351,1152,0
1525,10,11000,4.000,350251,2346,1155,0
1526,1,11463,4.000,355042,2377,1172,0
1526,2,11448,4.000,352266,2354,1167,0
1526,3,11452,4.000,350948,2344,1165,1
1526,4,11455,4.000,349948,2338,1160,1
1526,5,11452,4.000,353000,2358,1171,0
1526,6,11458,4.000,354316,2371,1171,0
1526,7,11451,4.000,349285,2341,1151,0
1526,8,11443,4.000,352491,2359,1165,0
1526,9,11462,4.000,356825,2394,1172,0
1526,10,11444,4.000,354018,2369,1170,0
1527,1,10967,4.000,355724,2375,1182,0
1527,2,10966,4.000,344994,2307,1142,0
1527,3,10969,4.000,345820,2316,1141,0
1527,4,10954,4.000,343633,2304,1131,0
1527,5,10983,4.000,341817,2284,1133,0
1527,6,10959,4.000,348254,2332,1149,0
1527,7,10945,4.000,350000,2340,1159,1
1527,8,10952,4.000,352804,2365,1162,0
1527,9,10959,4.000,351751,2356,1160,0
1527,10,10960,4.000,348667,2332,1154,0
1528,1,12268,4.000,353677,2364,1172,0
1528,2,12290,4.000,350493,2345,1159,0
1528,3,12250,4.000,346054,2318,1142,0
1528,4,12281,4.000,356061,2381,1178,0
1528,5,12248,4.000,355166,2379,1172,0
1528,6,12250,4.000,353961,2367,1172,0
1528,7,12258,4.000,345325,2308,1144,0
1528,8,12276,4.000,339588,2271,1124,0
1528,9,12249,4.000,344151,2303,1137,0
1528,10,12269,4.000,354246,2374,1167,0
1529,1,10337,4.000,350583,2345,1160,1
1529,2,10304,4.000,350448,2342,1162,0
1529,3,10342,4.000,354147,2367,1174,1
1529,4,10330,4.000,349162,2335,1156,0
1529,5,10321,4.000,348313,2328,1154,0
1529,6,10341,4.000,358858,2398,1190,0
1529,7,10309,4.000,352673,2357,1169,0
1529,8,10323,4.000,358842,2401,1187,2
1529,9,10327,4.000,353305,2361,1171,0
1529,10,10324,4.000,358890,2401,1187,2
1530,1,9906,4.000,356254,2384,1178,0
1530,2,9892,4.000,359452,2404,1189,1
1530,3,9892,4.000,348975,2338,1151,0
1530,4,9875,4.000,343989,2304,1135,0
1530,5,9865,4.000,343445,2299,1135,0
1530,6,9861,4.000,350138,2342,1159,0
1530,7,9879,4.000,354329,2370,1172,0
1530,8,9878,4.000,353375,2367,1166,0
1530,9,9890,4.000,351873,2353,1165,0
1530,10,9856,4.000,353980,2371,1168,0
1531,1,23988,4.000,356530,2385,1173,2
1531,2,23985,4.000,359846,2414,1173,2
1531,3,24135,4.000,360456,2421,1176,4
1531,4,24057,4.000,358842,2411,1170,2
1531,5,24086,4.000,362803,2427,1194,4
1531,6,24058,4.000,361327,2426,1175,3
1531,7,24108,4.000,358240,2395,1180,3
1531,8,23969,4.000,358498,2405,1169,2
1531,9,24062,4.000,360203,2415,1178,3
1531,10,24084,4.000,355033,2384,1160,4
1532,1,19615,4.000,342723,2296,1127,4
1532,2,19646,4.000,351974,2354,1162,1
1532,3,19675,4.000,350470,2344,1154,5
1532,4,19575,4.000,358260,2399,1177,1
1532,5,19600,4.000,354884,2374,1170,1
1532,6,19636,4.000,348486,2329,1150,0
1532,7,19638,4.000,348301,2334,1144,4
1532,8,19674,4.000,357811,2388,1183,2
1532,9,19644,4.000,357263,2395,1173,2
1532,10,19626,4.000,362024,2420,1194,3
1533,1,24189,4.000,362012,2428,1188,13
1533,2,24187,4.000,359239,2403,1181,9
1533,3,24222,4.000,360564,2414,1184,10
1533,4,24198,4.000,355894,2378,1176,14
1533,5,24294,4.000,350416,2342,1154,13
1533,6,24260,4.000,353962,2371,1164,14
1533,7,24277,4.000,346661,2327,1135,12
1533,8,24218,4.000,352313,2364,1153,17
1533,9,24240,4.000,354898,2373,1167,9
1533,10,24284,4.000,356861,2389,1172,14
1534,1,25306,4.000,350872,2349,1151,14
1534,2,25356,4.000,350726,2346,1154,9
1534,3,25314,4.000,353787,2363,1167,10
1534,4,25321,4.000,354089,2371,1165,14
1534,5,25309,4.000,355293,2383,1163,15
1534,6,25366,4.000,354516,2366,1172,10
1534,7,25362,4.000,352653,2364,1157,13
1534,8,25328,4.000,345339,2310,1136,14
1534,9,25413,4.000,354533,2369,1169,12
1534,10,25361,4.000,354705,2375,1166,10
1535,1,36334,4.000,357707,2410,1156,15
1535,2,36430,4.000,357002,2397,1162,12
1535,3,36315,4.000,355359,2397,1145,13
1535,4,36314,4.000,352964,2376,1142,11
1535,5,36335,4.000,355342,2392,1150,11
1535,6,36294,4.000,359592,2417,1165,13
1535,7,36312,4.000,352002,2378,1132,14
1535,8,36300,4.000,360138,2425,1164,13
1535,9,36358,4.000,356981,2405,1152,12
1535,10,36413,4.000,356132,2396,1153,12
1536,1,33667,4.000,357310,2399,1166,8
1536,2,33706,4.000,357449,2396,1173,9
1536,3,33754,4.000,352818,2361,1161,13
1536,4,33684,4.000,365738,2451,1198,8
1536,5,33651,4.000,362568,2430,1188,9
1536,6,33676,4.000,362332,2429,1185,9
1536,7,33721,4.000,362197,2423,1193,8
1536,8,33759,4.000,364842,2452,1189,12
1536,9,33772,4.000,360491,2416,1184,12
1536,10,33691,4.000,351665,2362,1148,11
1537,1,39753,4.000,359126,2405,1178,18
1537,2,39857,4.000,367133,2458,1206,17
1537,3,39864,4.000,369021,2472,1211,16
1537,4,39866,4.000,367165,2464,1201,15
1537,5,39783,4.000,366933,2461,1200,16
1537,6,39815,4.000,365801,2447,1203,21
1537,7,39813,4.000,365780,2449,1202,18
1537,8,39867,4.000,358980,2407,1175,17
1537,9,39782,4.000,361663,2423,1185,15
1537,10,39821,4.000,363678,2435,1193,19
1538,1,21183,4.000,359501,2408,1179,8
1538,2,21271,4.000,360088,2412,1181,10
1538,3,21235,4.000,360278,2410,1182,5
1538,4,21211,4.000,359733,2409,1180,9
1538,5,21251,4.000,359802,2406,1183,9
1538,6,21220,4.000,344299,2307,1127,7
1538,7,21294,4.000,349398,2341,1146,8
1538,8,21281,4.000,362123,2432,1182,7
1538,9,21287,4.000,364430,2443,1196,7
1538,10,21260,4.000,361580,2422,1187,9
1539,1,27857,4.000,362208,2420,1196,3
1539,2,27817,4.000,365292,2445,1202,4
1539,3,27842,4.000,355938,2383,1170,6
1539,4,27768,4.000,361162,2418,1190,5
1539,5,27812,4.000,362821,2430,1194,6
1539,6,27761,4.000,365079,2445,1202,6
1539,7,27860,4.000,362865,2428,1196,4
1539,8,27797,4.000,364872,2444,1201,6
1539,9,27817,4.000,363935,2434,1201,5
1539,10,27815,4.000,361559,2417,1194,5
1540,1,25048,4.000,348263,2337,1136,10
1540,2,24969,4.000,353005,2364,1158,12
1540,3,25004,4.000,353096,2362,1162,14
1540,4,25109,4.000,363197,2429,1195,7
1540,5,25016,4.000,363509,2435,1190,10
1540,6,25069,4.000,363767,2436,1195,10
1540,7,25047,4.000,357682,2399,1171,11
1540,8,25049,4.000,352834,2359,1163,13
1540,9,24987,4.000,363194,2438,1189,10
1540,10,24976,4.000,363328,2438,1187,9
1541,1,18542,4.000,353675,2369,1163,3
1541,2,18567,4.000,343590,2299,1131,4
1541,3,18605,4.000,352604,2361,1159,2
1541,4,18563,4.000,347137,2322,1143,2
1541,5,18548,4.000,347737,2329,1142,2
1541,6,18607,4.000,342543,2295,1124,3
1541,7,18622,4.000,351018,2346,1158,3
1541,8,18540,4.000,345213,2312,1133,4
1541,9,18579,4.000,334169,2236,1100,4
1541,10,18565,4.000,350134,2343,1153,1
1542,1,12275,4.000,351554,2352,1154,1
1542,2,12285,4.000,345739,2317,1135,1
1542,3,12316,4.000,342183,2285,1129,1
1542,4,12301,4.000,353177,2367,1159,0
1542,5,12295,4.000,354907,2374,1170,2
1542,6,12274,4.000,352804,2362,1161,2
1542,7,12305,4.000,349651,2342,1147,1
1542,8,12318,4.000,350267,2345,1152,2
1542,9,12290,4.000,352772,2364,1157,1
1542,10,12296,4.000,353722,2376,1157,0
1543,1,15500,4.000,352970,2361,1162,4
1543,2,15515,4.000,350366,2341,1158,4
1543,3,15493,4.000,356510,2386,1174,3
1543,4,15525,4.000,354669,2373,1169,5
1543,5,15511,4.000,340906,2278,1126,4
1543,6,15522,4.000,354369,2375,1164,3
1543,7,15477,4.000,353957,2369,1165,3
1543,8,15474,4.000,344556,2310,1131,2
1543,9,15514,4.000,336463,2255,1105,5
1543,10,15524,4.000,341701,2284,1126,3
1544,1,16648,4.000,345796,2313,1140,3
1544,2,16609,4.000,346912,2324,1140,1
1544,3,16632,4.000,352814,2360,1163,2
1544,4,16646,4.000,351284,2346,1163,0
1544,5,16640,4.000,351264,2349,1160,3
1544,6,16645,4.000,344305,2298,1141,2
1544,7,16614,4.000,349887,2338,1156,0
1544,8,16609,4.000,351927,2354,1158,2
1544,9,16646,4.000,351889,2350,1162,3
1544,10,16617,4.000,348012,2330,1145,3
1545,1,12053,4.000,339842,2278,1114,1
1545,2,12037,4.000,342944,2299,1127,0
1545,3,12047,4.000,343962,2305,1127,1
1545,4,12082,4.000,347963,2330,1146,1
1545,5,12115,4.000,351047,2350,1156,0
1545,6,12080,4.000,344758,2309,1134,1
1545,7,12070,4.000,341633,2286,1125,0
1545,8,12093,4.000,347627,2323,1149,1
1545,9,12063,4.000,342274,2296,1124,1
1545,10,12050,4.000,345637,2319,1134,0
1546,1,14800,4.000,343884,2308,1127,5
1546,2,14769,4.000,348475,2334,1144,2
1546,3,14757,4.000,353277,2370,1156,3
1546,4,14791,4.000,352318,2364,1152,4
1546,5,14786,4.000,350395,2344,1156,4
1546,6,14803,4.000,340997,2280,1122,1
1546,7,14774,4.000,339230,2273,1112,5
1546,8,14787,4.000,334224,2239,1098,4
1546,9,14770,4.000,320114,2144,1051,4
1546,10,14785,4.000,335722,2249,1103,2
1547,1,14373,4.000,340592,2283,1120,2
1547,2,14347,4.000,345225,2313,1135,1
1547,3,14421,4.000,343334,2298,1131,2
1547,4,14396,4.000,329618,2202,1089,3
1547,5,14394,4.000,326059,2180,1075,0
1547,6,14371,4.000,331628,2220,1091,1
1547,7,14373,4.000,335062,2244,1101,1
1547,8,14395,4.000,335960,2247,1108,2
1547,9,14441,4.000,346380,2313,1147,2
1547,10,14380,4.000,337741,2258,1114,3
1548,1,15738,4.000,334039,2237,1097,4
1548,2,15724,4.000,347072,2324,1141,5
1548,3,15746,4.000,339228,2271,1114,5
1548,4,15755,4.000,338092,2262,1115,3
1548,5,15768,4.000,342363,2286,1131,5
1548,6,15751,4.000,345921,2316,1138,5
1548,7,15719,4.000,342335,2290,1128,4
1548,8,15745,4.000,343146,2296,1129,5
1548,9,15706,4.000,344039,2307,1130,5
1548,10,15719,4.000,343918,2301,1133,4
1549,1,15809,4.000,340834,2280,1122,1
1549,2,15823,4.000,339677,2273,1118,2
1549,3,15813,4.000,338743,2270,1112,3
1549,4,15800,4.000,341806,2289,1122,2
1549,5,15797,4.000,340519,2284,1115,1
1549,6,15806,4.000,341169,2289,1118,1
1549,7,15813,4.000,338181,2265,1111,2
1549,8,15840,4.000,343175,2301,1125,1
1549,9,15793,4.000,346320,2317,1138,1
1549,10,15833,4.000,335167,2252,1095,1
1550,1,17639,4.000,341706,2286,1126,2
1550,2,17573,4.000,344635,2304,1137,1
1550,3,17605,4.000,348257,2333,1145,1
1550,4,17578,4.000,346256,2319,1138,1
1550,5,17643,4.000,346297,2316,1143,0
1550,6,17632,4.000,344254,2305,1133,0
1550,7,17616,4.000,335844,2245,1107,0
1550,8,17605,4.000,348835,2334,1149,1
1550,9,17615,4.000,347614,2329,1143,1
1550,10,17608,4.000,345308,2313,1136,1
1551,1,12029,4.000,345429,2307,1147,0
1551,2,12023,4.000,340079,2275,1125,0
1551,3,12031,4.000,335243,2247,1104,0
1551,4,12042,4.000,346819,2318,1150,0
1551,5,12022,4.000,351682,2349,1167,0
1551,6,12019,4.000,341868,2287,1131,0
1551,7,12013,4.000,345626,2310,1146,1
1551,8,12030,4.000,351672,2353,1163,0
1551,9,12029,4.000,353153,2360,1171,0
1551,10,12020,4.000,351013,2345,1164,0
1552,1,11934,4.000,353098,2361,1169,0
1552,2,11960,4.000,352852,2359,1169,0
1552,3,11972,4.000,353503,2363,1171,0
1552,4,11945,4.000,354937,2374,1175,0
1552,5,11962,4.000,351771,2351,1166,0
1552,6,11944,4.000,355211,2375,1176,0
1552,7,11943,4.000,354976,2374,1175,0
1552,8,11966,4.000,349413,2337,1156,0
1552,9,11947,4.000,353520,2364,1170,0
1552,10,11926,4.000,352162,2357,1164,0
1553,1,12413,4.000,353458,2361,1173,1
1553,2,12382,4.000,344578,2302,1143,0
1553,3,12346,4.000,344978,2309,1140,0
1553,4,12388,4.000,355950,2378,1181,0
1553,5,12385,4.000,340828,2281,1126,0
1553,6,12395,4.000,353018,2361,1168,0
1553,7,12394,4.000,350051,2345,1155,1
1553,8,12408,4.000,355306,2379,1173,0
1553,9,12393,4.000,353437,2364,1169,1
1553,10,12385,4.000,352586,2363,1162,0
1554,1,11002,4.000,356589,2382,1183,0
1554,2,10987,4.000,348437,2330,1153,0
1554,3,10965,4.000,345053,2305,1145,1
1554,4,10975,4.000,345499,2313,1141,0
1554,5,10993,4.000,352656,2357,1168,0
1554,6,10967,4.000,354813,2372,1175,1
1554,7,10957,4.000,349006,2337,1152,0
1554,8,10969,4.000,349682,2334,1162,0
1554,9,10972,4.000,340295,2273,1129,1
1554,10,10950,4.000,352113,2359,1161,0
1555,1,13286,4.000,348768,2336,1150,0
1555,2,13269,4.000,355415,2380,1173,0
1555,3,13275,4.000,354493,2371,1173,0
1555,4,13263,4.000,352164,2353,1168,0
1555,5,13278,4.000,352652,2356,1170,0
1555,6,13276,4.000,353297,2360,1172,0
1555,7,13279,4.000,357186,2394,1177,0
1555,8,13269,4.000,346252,2315,1147,0
1555,9,13271,4.000,348574,2331,1154,0
1555,10,13277,4.000,344316,2301,1141,0
1556,1,10650,4.000,348829,2333,1155,0
1556,2,10663,4.000,348271,2330,1152,0
1556,3,10636,4.000,346645,2323,1142,0
1556,4,10672,4.000,349074,2333,1157,0
1556,5,10649,4.000,341129,2282,1129,0
1556,6,10672,4.000,344309,2304,1138,0
1556,7,10663,4.000,348269,2332,1150,0
1556,8,10652,4.000,350296,2347,1155,0
1556,9,10663,4.000,348819,2331,1156,0
1556,10,10648,4.000,349291,2343,1149,0
1557,1,10144,4.000,349472,2340,1154,1
1557,2,10154,4.000,348468,2335,1148,0
