instance,run,TCT,TEC,bound,feasible,runtime
data/T_58.txt,9,119,309,310,1,0.362854
data/T_58.txt,10,119,309,310,1,0.377269
data/T_59.txt,1,182,419,420,1,0.383382
data/T_59.txt,2,182,419,420,1,0.367991
data/T_59.txt,3,182,419,420,1,0.365634
data/T_59.txt,4,182,419,420,1,0.395456
data/T_59.txt,5,182,419,420,1,0.361682
data/T_59.txt,6,182,419,420,1,0.372715
data/T_59.txt,7,182,419,420,1,0.383615
data/T_59.txt,8,182,419,420,1,0.411744
data/T_59.txt,9,182,419,420,1,0.357039
data/T_59.txt,10,182,419,420,1,0.375269
data/T_60.txt,1,188,309,310,1,0.411411
data/T_60.txt,2,188,309,310,1,0.351048
data/T_60.txt,3,188,309,310,1,0.348452
data/T_60.txt,4,188,309,310,1,0.356978
data/T_60.txt,5,188,309,310,1,0.362149
data/T_60.txt,6,188,309,310,1,0.379776
data/T_60.txt,7,188,309,310,1,0.379053
data/T_60.txt,8,188,309,310,1,0.355358
data/T_60.txt,9,188,309,310,1,0.392934
data/T_60.txt,10,188,309,310,1,0.38813
data/T_61.txt,1,1041,433,445,1,0.3966
data/T_61.txt,2,1041,433,445,1,0.411777
data/T_61.txt,3,1041,433,445,1,0.399674
data/T_61.txt,4,1041,433,445,1,0.431245
data/T_61.txt,5,1041,433,445,1,0.436447
data/T_61.txt,6,1041,433,445,1,0.415849
data/T_61.txt,7,1041,433,445,1,0.441843
data/T_61.txt,8,1041,433,445,1,0.427795
data/T_61.txt,9,1041,433,445,1,0.417503
data/T_61.txt,10,1041,433,445,1,0.415455
data/T_62.txt,1,857,825,826,1,0.425287
data/T_62.txt,2,857,825,826,1,0.41158
data/T_62.txt,3,857,825,826,1,0.428349
data/T_62.txt,4,857,825,826,1,0.412905
data/T_62.txt,5,857,825,826,1,0.38384
data/T_62.txt,6,857,825,826,1,0.447186
data/T_62.txt,7,857,825,826,1,0.47175
data/T_62.txt,8,857,825,826,1,0.474175
data/T_62.txt,9,857,825,826,1,0.485651
data/T_62.txt,10,857,825,826,1,0.418399
data/T_63.txt,1,1376,512,517,1,0.428338
data/T_63.txt,2,1376,512,517,1,0.402753
data/T_63.txt,3,1376,512,517,1,0.41321
data/T_63.txt,4,1376,512,517,1,0.447955
data/T_63.txt,5,1376,512,517,1,0.396097
data/T_63.txt,6,1376,512,517,1,0.401306
data/T_63.txt,7,1376,512,517,1,0.433941
data/T_63.txt,8,1376,512,517,1,0.41045
data/T_63.txt,9,1376,512,517,1,0.3994
data/T_63.txt,10,1376,512,517,1,0.410416
data/T_64.txt,1,661,1610,1610,1,0.366082
data/T_64.txt,2,661,1610,1610,1,0.374231
data/T_64.txt,3,661,1610,1610,1,0.384739
data/T_64.txt,4,661,1610,1610,1,0.357879
data/T_64.txt,5,661,1610,1610,1,0.345557
data/T_64.txt,6,661,1610,1610,1,0.38283
data/T_64.txt,7,661,1610,1610,1,0.364791
data/T_64.txt,8,661,1610,1610,1,0.383037
data/T_64.txt,9,661,1610,1610,1,0.37287
data/T_64.txt,10,661,1610,1610,1,0.376189
data/T_65.txt,1,673,1133,1133,1,0.443279
data/T_65.txt,2,673,1133,1133,1,0.433317
data/T_65.txt,3,673,1133,1133,1,0.414619
data/T_65.txt,4,673,1133,1133,1,0.427116
data/T_65.txt,5,673,1133,1133,1,0.447617
data/T_65.txt,6,673,1133,1133,1,0.399091
data/T_65.txt,7,673,1133,1133,1,0.426752
data/T_65.txt,8,673,1133,1133,1,0.406065
data/T_65.txt,9,673,1133,1133,1,0.431806
data/T_65.txt,10,673,1133,1133,1,0.418794
data/T_66.txt,1,865,388,400,1,0.383758
data/T_66.txt,2,865,388,400,1,0.429574
data/T_66.txt,3,865,388,400,1,0.440209
data/T_66.txt,4,865,388,400,1,0.436916
data/T_66.txt,5,865,388,400,1,0.405062
data/T_66.txt,6,865,388,400,1,0.415469
data/T_66.txt,7,865,388,400,1,0.4331
data/T_66.txt,8,865,388,400,1,0.401249
data/T_66.txt,9,865,388,400,1,0.42199
data/T_66.txt,10,865,388,400,1,0.425649
data/T_67.txt,1,1346,1356,1360,1,0.42994
data/T_67.txt,2,1346,1356,1360,1,0.409891
data/T_67.txt,3,1346,1356,1360,1,0.405406
data/T_67.txt,4,1346,1356,1360,1,0.404056
data/T_67.txt,5,1346,1356,1360,1,0.419854
data/T_67.txt,6,1346,1356,1360,1,0.412996
data/T_67.txt,7,1346,1356,1360,1,0.410608
data/T_67.txt,8,1346,1356,1360,1,0.409612
data/T_67.txt,9,1346,1356,1360,1,0.429551
data/T_67.txt,10,1346,1356,1360,1,0.393498
data/T_68.txt,1,659,369,371,1,0.422107
data/T_68.txt,2,659,369,371,1,0.43972
data/T_68.txt,3,659,369,371,1,0.41685
data/T_68.txt,4,659,369,371,1,0.423594
data/T_68.txt,5,659,369,371,1,0.41806
data/T_68.txt,6,659,369,371,1,0.410941
data/T_68.txt,7,659,369,371,1,0.450701
data/T_68.txt,8,659,369,371,1,0.434122
data/T_68.txt,9,659,369,371,1,0.412771
data/T_68.txt,10,659,369,371,1,0.434795
data/T_69.txt,1,1523,559,572,1,0.385685
data/T_69.txt,2,1523,559,572,1,0.397285
data/T_69.txt,3,1523,559,572,1,0.410001
data/T_69.txt,4,1523,559,572,1,0.445412
data/T_69.txt,5,1523,559,572,1,0.406688
data/T_69.txt,6,1523,559,572,1,0.440832
data/T_69.txt,7,1523,559,572,1,0.403355
data/T_69.txt,8,1523,559,572,1,0.425285
data/T_69.txt,9,1523,559,572,1,0.409747
data/T_69.txt,10,1523,559,572,1,0.42763
data/T_70.txt,1,720,791,791,1,0.430363
data/T_70.txt,2,720,791,791,1,0.470696
data/T_70.txt,3,720,791,791,1,0.440286
data/T_70.txt,4,720,791,791,1,0.467016
data/T_70.txt,5,720,791,791,1,0.438094
data/T_70.txt,6,720,791,791,1,0.412802
data/T_70.txt,7,720,791,791,1,0.432523
data/T_70.txt,8,720,791,791,1,0.411418
data/T_70.txt,9,720,791,791,1,0.426208
data/T_70.txt,10,720,791,791,1,0.421931
data/T_71.txt,1,779,796,798,1,0.395712
data/T_71.txt,2,779,796,798,1,0.439399
data/T_71.txt,3,779,796,798,1,0.434597
data/T_71.txt,4,779,796,798,1,0.432773
data/T_71.txt,5,779,796,798,1,0.426043
data/T_71.txt,6,779,796,798,1,0.420839
data/T_71.txt,7,779,796,798,1,0.466246
data/T_71.txt,8,779,796,798,1,0.468065
data/T_71.txt,9,779,796,798,1,0.398259
data/T_71.txt,10,779,796,798,1,0.358785
data/T_72.txt,1,913,1472,1474,1,0.360191
data/T_72.txt,2,913,1472,1474,1,0.385608
data/T_72.txt,3,913,1472,1474,1,0.360729
data/T_72.txt,4,913,1472,1474,1,0.428057
data/T_72.txt,5,913,1472,1474,1,0.408815
data/T_72.txt,6,913,1472,1474,1,0.457326
data/T_72.txt,7,913,1472,1474,1,0.447789
data/T_72.txt,8,913,1472,1474,1,0.457196
data/T_72.txt,9,913,1472,1474,1,0.468195
data/T_72.txt,10,913,1472,1474,1,0.483105
data/T_73.txt,1,902,818,819,1,0.422877
data/T_73.txt,2,902,818,819,1,0.419515
data/T_73.txt,3,902,818,819,1,0.451384
data/T_73.txt,4,902,818,819,1,0.47028
data/T_73.txt,5,902,818,819,1,0.435255
data/T_73.txt,6,902,818,819,1,0.425091
data/T_73.txt,7,902,818,819,1,0.420765
data/T_73.txt,8,902,818,819,1,0.431811
data/T_73.txt,9,902,818,819,1,0.474135
data/T_73.txt,10,902,818,819,1,0.438824
data/T_74.txt,1,735,952,955,1,0.405111
data/T_74.txt,2,735,952,955,1,0.443506
data/T_74.txt,3,735,952,955,1,0.41526
data/T_74.txt,4,735,952,955,1,0.39608
data/T_74.txt,5,735,952,955,1,0.410972
data/T_74.txt,6,735,952,955,1,0.421963
data/T_74.txt,7,735,952,955,1,0.422221
data/T_74.txt,8,735,952,955,1,0.424084
data/T_74.txt,9,735,952,955,1,0.399802
data/T_74.txt,10,735,952,955,1,0.449036
data/T_75.txt,1,549,659,660,1,0.441563
data/T_75.txt,2,549,659,660,1,0.362921
data/T_75.txt,3,549,659,660,1,0.424015
data/T_75.txt,4,549,659,660,1,0.432912
data/T_75.txt,5,549,659,660,1,0.414731
data/T_75.txt,6,549,659,660,1,0.414557
data/T_75.txt,7,549,659,660,1,0.399581
data/T_75.txt,8,549,659,660,1,0.415911
data/T_75.txt,9,549,659,660,1,0.412616
data/T_75.txt,10,549,659,660,1,0.414439
data/T_76.txt,1,584,543,552,1,0.408722
data/T_76.txt,2,584,543,552,1,0.39338
data/T_76.txt,3,584,543,552,1,0.426477
data/T_76.txt,4,584,543,552,1,0.420302
data/T_76.txt,5,584,543,552,1,0.433317
data/T_76.txt,6,584,543,552,1,0.435199
data/T_76.txt,7,584,543,552,1,0.412581
data/T_76.txt,8,584,543,552,1,0.441589
data/T_76.txt,9,584,543,552,1,0.424886
data/T_76.txt,10,584,543,552,1,0.417037
data/T_77.txt,1,596,690,690,1,0.448545
data/T_77.txt,2,596,690,690,1,0.439849
data/T_77.txt,3,596,690,690,1,0.452296
data/T_77.txt,4,596,690,690,1,0.440169
data/T_77.txt,5,596,690,690,1,0.465425
data/T_77.txt,6,596,690,690,1,0.49805
data/T_77.txt,7,596,690,690,1,0.478298
data/T_77.txt,8,596,690,690,1,0.441765
data/T_77.txt,9,596,690,690,1,0.438653
data/T_77.txt,10,596,690,690,1,0.416326
data/T_78.txt,1,681,641,649,1,0.466304
data/T_78.txt,2,681,641,649,1,0.414074
data/T_78.txt,3,681,641,649,1,0.447771
data/T_78.txt,4,681,641,649,1,0.408322
data/T_78.txt,5,681,641,649,1,0.462617
data/T_78.txt,6,681,641,649,1,0.42859
data/T_78.txt,7,681,641,649,1,0.433404
data/T_78.txt,8,681,641,649,1,0.415604
data/T_78.txt,9,681,641,649,1,0.434495
data/T_78.txt,10,681,641,649,1,0.444247
data/T_79.txt,1,684,792,802,1,0.470128
data/T_79.txt,2,684,802,802,1,0.443801
data/T_79.txt,3,684,792,802,1,0.483243
data/T_79.txt,4,684,792,802,1,0.466064
data/T_79.txt,5,684,792,802,1,0.437771
data/T_79.txt,6,684,802,802,1,0.434913
data/T_79.txt,7,684,802,802,1,0.484954
data/T_79.txt,8,684,792,802,1,0.454353
data/T_79.txt,9,684,802,802,1,0.473877
data/T_79.txt,10,684,802,802,1,0.453572
data/T_80.txt,1,541,955,955,1,0.418321
data/T_80.txt,2,541,955,955,1,0.405913
data/T_80.txt,3,541,955,955,1,0.411577
data/T_80.txt,4,541,955,955,1,0.447943
data/T_80.txt,5,541,955,955,1,0.46013
data/T_80.txt,6,541,955,955,1,0.40314
data/T_80.txt,7,541,955,955,1,0.393648
data/T_80.txt,8,541,955,955,1,0.408038
data/T_80.txt,9,541,955,955,1,0.425293
data/T_80.txt,10,541,955,955,1,0.412391
data/T_81.txt,1,808,1375,1393,1,0.409895
data/T_81.txt,2,808,1375,1393,1,0.406508
data/T_81.txt,3,808,1375,1393,1,0.415973
data/T_81.txt,4,808,1375,1393,1,0.379847
data/T_81.txt,5,808,1375,1393,1,0.374277
data/T_81.txt,6,808,1375,1393,1,0.420252
data/T_81.txt,7,808,1375,1393,1,0.416866
data/T_81.txt,8,808,1375,1393,1,0.427052
data/T_81.txt,9,808,1375,1393,1,0.413453
data/T_81.txt,10,808,1375,1393,1,0.444469
data/T_82.txt,1,750,980,1008,1,0.410152
data/T_82.txt,2,750,980,1008,1,0.387119
data/T_82.txt,3,750,980,1008,1,0.406128
data/T_82.txt,4,750,980,1008,1,0.392826
data/T_82.txt,5,750,980,1008,1,0.437326
data/T_82.txt,6,750,980,1008,1,0.411489
data/T_82.txt,7,750,980,1008,1,0.456105
data/T_82.txt,8,750,980,1008,1,0.43387
data/T_82.txt,9,750,980,1008,1,0.451164
data/T_82.txt,10,750,980,1008,1,0.431906
data/T_83.txt,1,720,806,811,1,0.404256
data/T_83.txt,2,720,806,811,1,0.419179
data/T_83.txt,3,720,806,811,1,0.379479
data/T_83.txt,4,720,806,811,1,0.417796
data/T_83.txt,5,720,806,811,1,0.418648
data/T_83.txt,6,720,806,811,1,0.432173
data/T_83.txt,7,720,806,811,1,0.421398
data/T_83.txt,8,720,806,811,1,0.43787
data/T_83.txt,9,720,806,811,1,0.384246
data/T_83.txt,10,720,806,811,1,0.392957
data/T_84.txt,1,698,1417,1418,1,0.374248
data/T_84.txt,2,698,1417,1418,1,0.417739
data/T_84.txt,3,698,1417,1418,1,0.409301
data/T_84.txt,4,698,1417,1418,1,0.395224
data/T_84.txt,5,698,1417,1418,1,0.442697
data/T_84.txt,6,698,1417,1418,1,0.400021
data/T_84.txt,7,698,1417,1418,1,0.436664
data/T_84.txt,8,698,1417,1418,1,0.448802
data/T_84.txt,9,698,1417,1418,1,0.46053
data/T_84.txt,10,698,1417,1418,1,0.456702
data/T_85.txt,1,619,834,838,1,0.476749
data/T_85.txt,2,619,837,838,1,0.371783
data/T_85.txt,3,619,837,838,1,0.390759
data/T_85.txt,4,619,837,838,1,0.394085
data/T_85.txt,5,619,837,838,1,0.446905
data/T_85.txt,6,619,834,838,1,0.429556
data/T_85.txt,7,619,837,838,1,0.419818
data/T_85.txt,8,619,837,838,1,0.407059
data/T_85.txt,9,619,837,838,1,0.43801
data/T_85.txt,10,619,837,838,1,0.39686
data/T_86.txt,1,598,467,486,1,0.411908
data/T_86.txt,2,598,467,486,1,0.360103
data/T_86.txt,3,598,467,486,1,0.401871
data/T_86.txt,4,598,452,486,1,0.385706
data/T_86.txt,5,598,476,486,1,0.425676
data/T_86.txt,6,598,467,486,1,0.426057
data/T_86.txt,7,598,474,486,1,0.419506
data/T_86.txt,8,598,467,486,1,0.399284
data/T_86.txt,9,598,467,486,1,0.392154
data/T_86.txt,10,598,474,486,1,0.390967
data/T_87.txt,1,789,743,744,1,0.416973
data/T_87.txt,2,789,743,744,1,0.445543
data/T_87.txt,3,789,743,744,1,0.412004
data/T_87.txt,4,789,743,744,1,0.414059
data/T_87.txt,5,789,743,744,1,0.456686
data/T_87.txt,6,789,743,744,1,0.399143
data/T_87.txt,7,789,743,744,1,0.396543
data/T_87.txt,8,789,743,744,1,0.42023
data/T_87.txt,9,789,743,744,1,0.414932
data/T_87.txt,10,789,743,744,1,0.431512
data/T_88.txt,1,1206,1168,1186,1,0.43981
data/T_88.txt,2,1206,1168,1186,1,0.432476
data/T_88.txt,3,1206,1168,1186,1,0.41533
data/T_88.txt,4,1206,1168,1186,1,0.428762
data/T_88.txt,5,1206,1168,1186,1,0.420935
data/T_88.txt,6,1206,1168,1186,1,0.396965
data/T_88.txt,7,1206,1168,1186,1,0.420191
data/T_88.txt,8,1206,1168,1186,1,0.436506
data/T_88.txt,9,1206,1168,1186,1,0.399369
data/T_88.txt,10,1206,1168,1186,1,0.397304
data/T_89.txt,1,839,2300,2300,1,0.400921
data/T_89.txt,2,839,2300,2300,1,0.391204
data/T_89.txt,3,839,2300,2300,1,0.448867
data/T_89.txt,4,839,2300,2300,1,0.435959
data/T_89.txt,5,839,2300,2300,1,0.439135
data/T_89.txt,6,839,2300,2300,1,0.390222
data/T_89.txt,7,839,2300,2300,1,0.416318
data/T_89.txt,8,839,2300,2300,1,0.429568
data/T_89.txt,9,839,2300,2300,1,0.400432
data/T_89.txt,10,839,2300,2300,1,0.405442
data/T_90.txt,1,785,1048,1049,1,0.401787
data/T_90.txt,2,785,1048,1049,1,0.398728
data/T_90.txt,3,785,1048,1049,1,0.393448
data/T_90.txt,4,785,1048,1049,1,0.457036
data/T_90.txt,5,785,1048,1049,1,0.431566
data/T_90.txt,6,785,1048,1049,1,0.43443
data/T_90.txt,7,785,1048,1049,1,0.438927
data/T_90.txt,8,785,1048,1049,1,0.435663
data/T_90.txt,9,785,1048,1049,1,0.421468
data/T_90.txt,10,785,1048,1049,1,0.450606
data/T_91.txt,1,1413,3102,3105,1,0.43496
data/T_91.txt,2,1413,3102,3105,1,0.448234
data/T_91.txt,3,1413,3102,3105,1,0.403364
data/T_91.txt,4,1413,3102,3105,1,0.427448
data/T_91.txt,5,1413,3102,3105,1,0.423288
data/T_91.txt,6,1413,3102,3105,1,0.427959
data/T_91.txt,7,1413,3102,3105,1,0.456226
data/T_91.txt,8,1413,3102,3105,1,0.432244
data/T_91.txt,9,1413,3102,3105,1,0.431155
data/T_91.txt,10,1413,3102,3105,1,0.409844
data/T_92.txt,1,898,1113,1124,1,0.40566
data/T_92.txt,2,898,1113,1124,1,0.425357
data/T_92.txt,3,898,1113,1124,1,0.44966
data/T_92.txt,4,898,1113,1124,1,0.445038
data/T_92.txt,5,898,1113,1124,1,0.457463
data/T_92.txt,6,898,1113,1124,1,0.423136
data/T_92.txt,7,898,1113,1124,1,0.430046
data/T_92.txt,8,898,1113,1124,1,0.411964
data/T_92.txt,9,898,1113,1124,1,0.429488
data/T_92.txt,10,898,1113,1124,1,0.413897
data/T_93.txt,1,858,612,620,1,0.505291
data/T_93.txt,2,858,612,620,1,0.456288
data/T_93.txt,3,858,612,620,1,0.475826
data/T_93.txt,4,858,612,620,1,0.446966
data/T_93.txt,5,858,612,620,1,0.482067
data/T_93.txt,6,858,612,620,1,0.467855
data/T_93.txt,7,858,612,620,1,0.461284
data/T_93.txt,8,858,612,620,1,0.467287
data/T_93.txt,9,858,612,620,1,0.480474
data/T_93.txt,10,858,612,620,1,0.458685
data/T_94.txt,1,855,2726,2738,1,0.40071
data/T_94.txt,2,855,2726,2738,1,0.449406
data/T_94.txt,3,855,2726,2738,1,0.408867
data/T_94.txt,4,855,2726,2738,1,0.449792
data/T_94.txt,5,855,2726,2738,1,0.419483
data/T_94.txt,6,855,2726,2738,1,0.380702
data/T_94.txt,7,855,2726,2738,1,0.419126
data/T_94.txt,8,855,2726,2738,1,0.434315
data/T_94.txt,9,855,2726,2738,1,0.448845
data/T_94.txt,10,855,2726,2738,1,0.456063
data/T_95.txt,1,961,2156,2160,1,0.429489
data/T_95.txt,2,961,2156,2160,1,0.43482
data/T_95.txt,3,961,2156,2160,1,0.382765
data/T_95.txt,4,961,2156,2160,1,0.408301
data/T_95.txt,5,961,2156,2160,1,0.411114
data/T_95.txt,6,961,2156,2160,1,0.427271
data/T_95.txt,7,961,2156,2160,1,0.415675
data/T_95.txt,8,961,2156,2160,1,0.415749
data/T_95.txt,9,961,2156,2160,1,0.451789
data/T_95.txt,10,961,2156,2160,1,0.42192
data/T_96.txt,1,526,875,883,1,0.420053
data/T_96.txt,2,526,875,883,1,0.420138
data/T_96.txt,3,526,875,883,1,0.432875
data/T_96.txt,4,526,875,883,1,0.420002
data/T_96.txt,5,526,875,883,1,0.417304
data/T_96.txt,6,526,875,883,1,0.408286
data/T_96.txt,7,526,875,883,1,0.416226
data/T_96.txt,8,526,875,883,1,0.467192
data/T_96.txt,9,526,875,883,1,0.416072
data/T_96.txt,10,526,875,883,1,0.415118
data/T_97.txt,1,2060,1480,1486,1,0.394511
data/T_97.txt,2,2060,1480,1486,1,0.418387
data/T_97.txt,3,2060,1480,1486,1,0.401665
data/T_97.txt,4,2060,1480,1486,1,0.387794
data/T_97.txt,5,2060,1480,1486,1,0.419466
data/T_97.txt,6,2060,1480,1486,1,0.439423
data/T_97.txt,7,2060,1480,1486,1,0.395957
data/T_97.txt,8,2060,1480,1486,1,0.407815
data/T_97.txt,9,2060,1480,1486,1,0.407232
data/T_97.txt,10,2060,1480,1486,1,0.399082
data/T_98.txt,1,940,1338,1401,1,0.436775
data/T_98.txt,2,940,1338,1401,1,0.447665
data/T_98.txt,3,940,1338,1401,1,0.426266
data/T_98.txt,4,940,1338,1401,1,0.405849
data/T_98.txt,5,940,1338,1401,1,0.409403
data/T_98.txt,6,940,1338,1401,1,0.408342
data/T_98.txt,7,940,1338,1401,1,0.463596
data/T_98.txt,8,940,1338,1401,1,0.432733
data/T_98.txt,9,940,1338,1401,1,0.440899
data/T_98.txt,10,940,1338,1401,1,0.4298
data/T_99.txt,1,937,1900,1928,1,0.417512
data/T_99.txt,2,937,1900,1928,1,0.430279
data/T_99.txt,3,937,1900,1928,1,0.415824
data/T_99.txt,4,937,1900,1928,1,0.412819
data/T_99.txt,5,937,1900,1928,1,0.43435
data/T_99.txt,6,937,1900,1928,1,0.436571
data/T_99.txt,7,937,1900,1928,1,0.465532
data/T_99.txt,8,937,1900,1928,1,0.460236
data/T_99.txt,9,937,1900,1928,1,0.461523
data/T_99.txt,10,937,1900,1928,1,0.450931
data/T_100.txt,1,666,2163,2196,1,0.429296
data/T_100.txt,2,666,2163,2196,1,0.428055
data/T_100.txt,3,666,2163,2196,1,0.446691
data/T_100.txt,4,666,2163,2196,1,0.393593
data/T_100.txt,5,666,2163,2196,1,0.424153
data/T_100.txt,6,666,2163,2196,1,0.420673
data/T_100.txt,7,666,2163,2196,1,0.409839
data/T_100.txt,8,666,2163,2196,1,0.414758
data/T_100.txt,9,666,2163,2196,1,0.435882
data/T_100.txt,10,666,2163,2196,1,0.425052
data/T_101.txt,1,839,2299,2299,1,0.470106
data/T_101.txt,2,839,2299,2299,1,0.394976
data/T_101.txt,3,839,2299,2299,1,0.424135
data/T_101.txt,4,839,2299,2299,1,0.416272
data/T_101.txt,5,839,2299,2299,1,0.423023
data/T_101.txt,6,839,2299,2299,1,0.448837
data/T_101.txt,7,839,2299,2299,1,0.414135
data/T_101.txt,8,839,2299,2299,1,0.390544
data/T_101.txt,9,839,2299,2299,1,0.433108
data/T_101.txt,10,839,2299,2299,1,0.41194
data/T_102.txt,1,964,3114,3118,1,0.433324
data/T_102.txt,2,964,3114,3118,1,0.413842
data/T_102.txt,3,964,3114,3118,1,0.40145
data/T_102.txt,4,964,3114,3118,1,0.371643
data/T_102.txt,5,964,3114,3118,1,0.424914
data/T_102.txt,6,964,3114,3118,1,0.375085
data/T_102.txt,7,964,3114,3118,1,0.388202
data/T_102.txt,8,964,3114,3118,1,0.406698
data/T_102.txt,9,964,3114,3118,1,0.423814
data/T_102.txt,10,964,3114,3118,1,0.397902
data/T_103.txt,1,975,2960,2961,1,0.386177
data/T_103.txt,2,975,2960,2961,1,0.414156
data/T_103.txt,3,975,2960,2961,1,0.406931
data/T_103.txt,4,975,2960,2961,1,0.417324
data/T_103.txt,5,975,2960,2961,1,0.415992
data/T_103.txt,6,975,2960,2961,1,0.387763
data/T_103.txt,7,975,2960,2961,1,0.403052
data/T_103.txt,8,975,2960,2961,1,0.415153
data/T_103.txt,9,975,2960,2961,1,0.41133
data/T_103.txt,10,975,2960,2961,1,0.416054
data/T_104.txt,1,719,2566,2574,1,0.383955
data/T_104.txt,2,719,2566,2574,1,0.405583
data/T_104.txt,3,719,2566,2574,1,0.420547
data/T_104.txt,4,719,2566,2574,1,0.410764
data/T_104.txt,5,719,2566,2574,1,0.39071
data/T_104.txt,6,719,2566,2574,1,0.368265
data/T_104.txt,7,719,2566,2574,1,0.415938
data/T_104.txt,8,719,2566,2574,1,0.43365
data/T_104.txt,9,719,2566,2574,1,0.425596
data/T_104.txt,10,719,2566,2574,1,0.374037
data/T_105.txt,1,729,786,786,1,0.430807
data/T_105.txt,2,729,786,786,1,0.431317
data/T_105.txt,3,729,786,786,1,0.439179
data/T_105.txt,4,729,786,786,1,0.417306
data/T_105.txt,5,729,786,786,1,0.419421
data/T_105.txt,6,729,786,786,1,0.425271
data/T_105.txt,7,729,786,786,1,0.439415
data/T_105.txt,8,729,786,786,1,0.411998
data/T_105.txt,9,729,786,786,1,0.422189
data/T_105.txt,10,729,786,786,1,0.420226
data/T_106.txt,1,1046,2227,2233,1,0.447964
data/T_106.txt,2,1046,2227,2233,1,0.409458
data/T_106.txt,3,1046,2227,2233,1,0.389286
data/T_106.txt,4,1046,2227,2233,1,0.417074
data/T_106.txt,5,1046,2227,2233,1,0.436268
data/T_106.txt,6,1046,2227,2233,1,0.422611
data/T_106.txt,7,1046,2227,2233,1,0.445641
data/T_106.txt,8,1046,2227,2233,1,0.401695
data/T_106.txt,9,1046,2227,2233,1,0.426691
data/T_106.txt,10,1046,2227,2233,1,0.423939
data/T_107.txt,1,1027,2790,2791,1,0.447662
data/T_107.txt,2,1027,2790,2791,1,0.43962
data/T_107.txt,3,1027,2790,2791,1,0.447064
data/T_107.txt,4,1027,2790,2791,1,0.441508
data/T_107.txt,5,1027,2790,2791,1,0.40871
data/T_107.txt,6,1027,2790,2791,1,0.399327
data/T_107.txt,7,1027,2790,2791,1,0.393579
data/T_107.txt,8,1027,2790,2791,1,0.418447
data/T_107.txt,9,1027,2790,2791,1,0.437239
data/T_107.txt,10,1027,2790,2791,1,0.414638
data/T_108.txt,1,1159,808,808,1,0.414186
data/T_108.txt,2,1159,808,808,1,0.414986
data/T_108.txt,3,1159,808,808,1,0.40832
data/T_108.txt,4,1159,808,808,1,0.433639
data/T_108.txt,5,1159,808,808,1,0.491845
data/T_108.txt,6,1159,808,808,1,0.433098
data/T_108.txt,7,1159,808,808,1,0.430728
data/T_108.txt,8,1159,808,808,1,0.418405
data/T_108.txt,9,1159,808,808,1,0.398025
data/T_108.txt,10,1159,808,808,1,0.443565
data/T_109.txt,1,839,1640,1644,1,0.43064
data/T_109.txt,2,839,1640,1644,1,0.452077
data/T_109.txt,3,839,1640,1644,1,0.436317
data/T_109.txt,4,839,1640,1644,1,0.416366
data/T_109.txt,5,839,1640,1644,1,0.417076
data/T_109.txt,6,839,1640,1644,1,0.413565
data/T_109.txt,7,839,1640,1644,1,0.43861
data/T_109.txt,8,839,1640,1644,1,0.4182
data/T_109.txt,9,839,1640,1644,1,0.449416
data/T_109.txt,10,839,1640,1644,1,0.431449
data/T_110.txt,1,1020,2384,2384,1,0.444859
data/T_110.txt,2,1027,2360,2384,1,0.417866
data/T_110.txt,3,1020,2384,2384,1,0.424513
data/T_110.txt,4,1020,2384,2384,1,0.40816
data/T_110.txt,5,1020,2384,2384,1,0.408005
data/T_110.txt,6,1020,2384,2384,1,0.431108
data/T_110.txt,7,1020,2384,2384,1,0.422814
data/T_110.txt,8,1020,2384,2384,1,0.431329
data/T_110.txt,9,1020,2384,2384,1,0.442888
data/T_110.txt,10,1020,2384,2384,1,0.403056
data/T_111.txt,1,618,1157,1167,1,0.392787
data/T_111.txt,2,618,1157,1167,1,0.369106
data/T_111.txt,3,618,1163,1167,1,0.377892
data/T_111.txt,4,618,1163,1167,1,0.365728
data/T_111.txt,5,618,1163,1167,1,0.383548
data/T_111.txt,6,618,1157,1167,1,0.351852
data/T_111.txt,7,618,1163,1167,1,0.377494
data/T_111.txt,8,618,1163,1167,1,0.405063
data/T_111.txt,9,618,1163,1167,1,0.368892
data/T_111.txt,10,618,1163,1167,1,0.384359
data/T_112.txt,1,603,1756,1757,1,0.355498
data/T_112.txt,2,603,1756,1757,1,0.37999
data/T_112.txt,3,603,1756,1757,1,0.35102
data/T_112.txt,4,603,1756,1757,1,0.387443
data/T_112.txt,5,603,1756,1757,1,0.378867
data/T_112.txt,6,603,1756,1757,1,0.391698
data/T_112.txt,7,603,1756,1757,1,0.372903
data/T_112.txt,8,603,1756,1757,1,0.359875
data/T_112.txt,9,603,1756,1757,1,0.386681
data/T_112.txt,10,603,1756,1757,1,0.39857
data/T_113.txt,1,822,2176,2201,1,0.397759
data/T_113.txt,2,822,2176,2201,1,0.377211
data/T_113.txt,3,822,2086,2201,1,0.360472
data/T_113.txt,4,822,2176,2201,1,0.366086
data/T_113.txt,5,822,2176,2201,1,0.382948
data/T_113.txt,6,822,2176,2201,1,0.373555
data/T_113.txt,7,822,2176,2201,1,0.387836
data/T_113.txt,8,822,2176,2201,1,0.393736
data/T_113.txt,9,822,2176,2201,1,0.386747
data/T_113.txt,10,822,2176,2201,1,0.37372
data/T_114.txt,1,650,1710,1721,1,0.371304
