test_id,algo,mach,job,lower_cost,upper_cost,obj_best,obj_mean,runtime_mean
T_1539,Tabu+O3,20.0,100.0,5306.0,31002.0,27736.0,27793.0,5.000009
T_1540,Tabu+O3,20.0,100.0,4962.0,27629.0,24894.0,24948.2,5.000009
T_1541,Tabu+O3,20.0,100.0,5298.0,38202.0,18475.0,18491.2,5.000009
T_1542,Tabu+O3,20.0,100.0,4623.0,24221.0,12215.0,12228.3,5.00001
T_1543,Tabu+O3,20.0,100.0,5013.0,30110.0,15424.0,15436.8,5.000009
T_1544,Tabu+O3,20.0,100.0,5405.0,32767.0,16530.0,16543.3,5.000006000000001
T_1545,Tabu+O3,20.0,100.0,4316.0,24893.0,11983.0,11989.7,5.000006999999999
T_1546,Tabu+O3,20.0,100.0,4922.0,30021.0,14692.0,14709.1,5.0000100000000005
T_1547,Tabu+O3,20.0,100.0,5105.0,25299.0,14305.0,14311.4,5.0000100000000005
T_1548,Tabu+O3,20.0,100.0,5154.0,32431.0,15646.0,15666.0,5.000014
T_1549,Tabu+O3,20.0,100.0,5082.0,25338.0,15710.0,15740.1,5.0000100000000005
T_1550,Tabu+O3,20.0,100.0,5448.0,32348.0,17539.0,17550.1,5.000041
T_1551,Tabu+O3,20.0,100.0,5315.0,33393.0,11989.0,11994.4,5.000013
T_1552,Tabu+O3,20.0,100.0,15507.0,32831.0,11886.0,11890.8,5.000007999999999
T_1553,Tabu+O3,20.0,100.0,5390.0,28883.0,12345.0,12347.7,5.000017
T_1554,Tabu+O3,20.0,100.0,4877.0,30548.0,10916.0,10921.7,5.000052000000001
T_1555,Tabu+O3,20.0,100.0,5600.0,34201.0,13220.0,13225.6,5.0000100000000005
T_1556,Tabu+O3,20.0,100.0,4762.0,30123.0,10600.0,10605.6,5.000006000000001
T_1557,Tabu+O3,20.0,100.0,4612.0,27805.0,10080.0,10087.1,5.000009
T_1558,Tabu+O3,20.0,100.0,5208.0,28825.0,11958.0,11961.8,5.000005
T_1559,Tabu+O3,20.0,100.0,4686.0,25548.0,10082.0,10086.9,5.000007999999999
T_1560,Tabu+O3,20.0,100.0,5298.0,27371.0,12676.0,12683.1,5.000006
T_1561,Tabu+O3,20.0,300.0,2954.0,8734.0,32963.0,33027.6,5.000018
T_1562,Tabu+O3,20.0,300.0,3161.0,11228.0,51739.0,51974.8,5.000018
T_1563,Tabu+O3,20.0,300.0,3236.0,10190.0,38560.0,38727.8,5.000016
T_1564,Tabu+O3,20.0,300.0,3082.0,7850.0,30562.0,30617.3,5.000017
T_1565,Tabu+O3,20.0,300.0,3226.0,9193.0,36324.0,36398.4,5.000055
T_1566,Tabu+O3,20.0,300.0,3047.0,10796.0,51617.0,51734.2,5.000029
T_1567,Tabu+O3,20.0,300.0,2946.0,9258.0,57364.0,57715.8,5.000024999999999
T_1568,Tabu+O3,20.0,300.0,3221.0,7884.0,29780.0,29831.2,5.000018
T_1569,Tabu+O3,20.0,300.0,3018.0,9367.0,38407.0,38474.9,5.000031
T_1570,Tabu+O3,20.0,300.0,3157.0,8350.0,31401.0,31444.8,5.000012
T_1571,Tabu+O3,20.0,300.0,3028.0,9819.0,29392.0,29445.5,5.000031
T_1572,Tabu+O3,20.0,300.0,3114.0,10751.0,25168.0,25199.6,5.000019
T_1573,Tabu+O3,20.0,300.0,3194.0,8908.0,23738.0,23755.8,5.000019
T_1574,Tabu+O3,20.0,300.0,3006.0,8873.0,23486.0,23501.0,5.000035
T_1575,Tabu+O3,20.0,300.0,3081.0,9243.0,22114.0,22122.1,5.000011
T_1576,Tabu+O3,20.0,300.0,3258.0,10908.0,31562.0,31613.2,5.000007
T_1577,Tabu+O3,20.0,300.0,3436.0,12320.0,34851.0,34869.0,5.000007999999999
T_1578,Tabu+O3,20.0,300.0,3203.0,9761.0,25319.0,25334.0,5.000011000000001
T_1579,Tabu+O3,20.0,300.0,3404.0,9495.0,26667.0,26683.3,5.00001
T_1580,Tabu+O3,20.0,300.0,3195.0,8764.0,25483.0,25491.8,5.000013
T_1581,Tabu+O3,20.0,300.0,3136.0,10806.0,19068.0,19079.4,5.000009
T_1582,Tabu+O3,20.0,300.0,2994.0,7921.0,17113.0,17119.5,5.000009
T_1583,Tabu+O3,20.0,300.0,6154.0,11023.0,18072.0,18078.7,5.0000659999999995
T_1584,Tabu+O3,20.0,300.0,3222.0,10134.0,19232.0,19238.1,5.000016
T_1585,Tabu+O3,20.0,300.0,3117.0,9177.0,18663.0,18674.4,5.0000219999999995
T_1586,Tabu+O3,20.0,300.0,3109.0,10120.0,17734.0,17741.1,5.0000100000000005
T_1587,Tabu+O3,20.0,300.0,3338.0,10176.0,20446.0,20451.0,5.000009
T_1588,Tabu+O3,20.0,300.0,3017.0,7849.0,17202.0,17206.6,5.000011000000001
T_1589,Tabu+O3,20.0,300.0,3244.0,10351.0,20154.0,20160.5,5.000006999999999
T_1590,Tabu+O3,20.0,300.0,3137.0,10038.0,18532.0,18535.5,5.000011
T_1591,Tabu+O3,20.0,300.0,3103.0,17201.0,53266.0,53314.5,5.000012
T_1592,Tabu+O3,20.0,300.0,6468.0,21410.0,86536.0,86702.9,5.000013
T_1593,Tabu+O3,20.0,300.0,3074.0,17206.0,50075.0,50132.5,5.000005
T_1594,Tabu+O3,20.0,300.0,3065.0,18592.0,50091.0,50205.6,5.000006999999999
T_1595,Tabu+O3,20.0,300.0,3198.0,20949.0,78869.0,79036.2,5.000013999999999
T_1596,Tabu+O3,20.0,300.0,3238.0,18090.0,60354.0,60526.6,5.000013999999999
T_1597,Tabu+O3,20.0,300.0,3072.0,18263.0,63834.0,63965.9,5.000014999999999
T_1598,Tabu+O3,20.0,300.0,3190.0,16216.0,59326.0,59531.2,5.000011
T_1599,Tabu+O3,20.0,300.0,3059.0,18497.0,46964.0,47047.1,5.000015
T_1600,Tabu+O3,20.0,300.0,3103.0,16789.0,59359.0,59476.1,5.000009
T_1601,Tabu+O3,20.0,300.0,3322.0,20266.0,29285.0,29306.1,5.000015
T_1602,Tabu+O3,20.0,300.0,3217.0,16487.0,23236.0,23247.8,5.000019999999999
T_1603,Tabu+O3,20.0,300.0,3214.0,13810.0,22299.0,22311.8,5.0000230000000006
T_1604,Tabu+O3,20.0,300.0,3064.0,13325.0,22217.0,22233.5,5.000011000000001
T_1605,Tabu+O3,20.0,300.0,3079.0,15770.0,22084.0,22098.0,5.000009
T_1606,Tabu+O3,20.0,300.0,3201.0,20500.0,27817.0,27830.7,5.000014
T_1607,Tabu+O3,20.0,300.0,2971.0,17003.0,21919.0,21927.1,5.000007999999999
T_1608,Tabu+O3,20.0,300.0,3123.0,18230.0,28508.0,28536.2,5.000012999999999
T_1609,Tabu+O3,20.0,300.0,3246.0,19657.0,28817.0,28835.1,5.000024999999999
T_1610,Tabu+O3,20.0,300.0,3089.0,15472.0,23139.0,23148.4,5.000014
T_1611,Tabu+O3,20.0,300.0,3097.0,17643.0,18652.0,18660.0,5.0000100000000005
T_1612,Tabu+O3,20.0,300.0,3137.0,11695.0,18133.0,18138.7,5.000014999999999
T_1613,Tabu+O3,20.0,300.0,3113.0,16819.0,18542.0,18546.6,5.000014999999999
T_1614,Tabu+O3,20.0,300.0,3084.0,12872.0,17979.0,17984.1,5.000006999999999
T_1615,Tabu+O3,20.0,300.0,3205.0,18254.0,19150.0,19152.4,5.0000100000000005
T_1616,Tabu+O3,20.0,300.0,3081.0,14527.0,17591.0,17593.8,5.000011
T_1617,Tabu+O3,20.0,300.0,3050.0,15235.0,17692.0,17699.0,5.000011000000001
T_1618,Tabu+O3,20.0,300.0,2972.0,19332.0,17309.0,17313.3,5.000011
T_1619,Tabu+O3,20.0,300.0,3240.0,17295.0,20045.0,20052.4,5.000010999999999
T_1620,Tabu+O3,20.0,300.0,3130.0,16756.0,18755.0,18760.7,5.000009
T_1621,Tabu+O3,20.0,300.0,14232.0,40051.0,125857.0,125950.7,5.000011000000001
T_1622,Tabu+O3,20.0,300.0,14862.0,33324.0,136492.0,137008.1,5.000011000000001
T_1623,Tabu+O3,20.0,300.0,14490.0,44901.0,290555.0,293246.0,5.0000100000000005
T_1624,Tabu+O3,20.0,300.0,30288.0,59637.0,311518.0,314483.7,5.000007999999999
T_1625,Tabu+O3,20.0,300.0,14812.0,48212.0,205192.0,205621.1,5.0000100000000005
T_1626,Tabu+O3,20.0,300.0,14571.0,44504.0,182654.0,182944.0,5.000010999999999
T_1627,Tabu+O3,20.0,300.0,15100.0,49885.0,212615.0,213397.5,5.000012
T_1628,Tabu+O3,20.0,300.0,15787.0,46709.0,163613.0,163970.5,5.000012
T_1629,Tabu+O3,20.0,300.0,15151.0,44572.0,229264.0,229617.9,5.000016
T_1630,Tabu+O3,20.0,300.0,14865.0,36974.0,202352.0,203085.3,5.0000230000000006
T_1631,Tabu+O3,20.0,300.0,14477.0,43525.0,105714.0,105764.8,5.00001
T_1632,Tabu+O3,20.0,300.0,15333.0,46102.0,111867.0,111914.0,5.000012
T_1633,Tabu+O3,20.0,300.0,14545.0,47984.0,125172.0,125272.7,5.000019999999999
T_1634,Tabu+O3,20.0,300.0,15004.0,47277.0,121197.0,121251.6,5.000014
T_1635,Tabu+O3,20.0,300.0,15791.0,47330.0,128526.0,128600.2,5.000025000000001
T_1636,Tabu+O3,20.0,300.0,13536.0,48197.0,104297.0,104367.8,5.000016
T_1637,Tabu+O3,20.0,300.0,15632.0,49215.0,135005.0,135083.5,5.000014
T_1638,Tabu+O3,20.0,300.0,15437.0,54644.0,170897.0,171019.5,5.000007999999999
T_1639,Tabu+O3,20.0,300.0,15566.0,41187.0,112671.0,112767.0,5.000013
T_1640,Tabu+O3,20.0,300.0,15737.0,48829.0,120495.0,120571.5,5.000128
T_1641,Tabu+O3,20.0,300.0,15557.0,44983.0,92205.0,92228.2,5.000011000000001
T_1642,Tabu+O3,20.0,300.0,15670.0,42130.0,90840.0,90867.9,5.0000160000000005
T_1643,Tabu+O3,20.0,300.0,15514.0,37111.0,89840.0,89872.6,5.000007999999999
T_1644,Tabu+O3,20.0,300.0,15844.0,55418.0,96000.0,96049.4,5.000011000000001
T_1645,Tabu+O3,20.0,300.0,15397.0,49250.0,92021.0,92048.1,5.000018
T_1646,Tabu+O3,20.0,300.0,14752.0,48788.0,83699.0,83736.0,5.0000230000000006
T_1647,Tabu+O3,20.0,300.0,15037.0,51915.0,88423.0,88448.0,5.000012
T_1648,Tabu+O3,20.0,300.0,14700.0,46255.0,86394.0,86441.1,5.000010999999999
T_1649,Tabu+O3,20.0,300.0,15099.0,48350.0,87097.0,87131.7,5.00001
T_1650,Tabu+O3,20.0,300.0,15683.0,55665.0,94339.0,94366.8,5.0000100000000005
T_1651,Tabu+O3,20.0,300.0,15681.0,75080.0,275465.0,276448.4,5.000007999999999
T_1652,Tabu+O3,20.0,300.0,14755.0,82806.0,207277.0,207558.1,5.0000219999999995
T_1653,Tabu+O3,20.0,300.0,15394.0,81667.0,200635.0,201119.3,5.000011000000001
T_1654,Tabu+O3,20.0,300.0,15975.0,98197.0,358807.0,359788.2,5.000007
T_1655,Tabu+O3,20.0,300.0,15439.0,107545.0,326823.0,327490.0,5.0000100000000005
T_1656,Tabu+O3,20.0,300.0,15432.0,88039.0,297181.0,298100.7,5.000022999999999
T_1657,Tabu+O3,20.0,300.0,15028.0,87277.0,250171.0,250820.2,5.000010999999999
T_1658,Tabu+O3,20.0,300.0,14237.0,82828.0,214188.0,214733.7,5.000010999999999
T_1659,Tabu+O3,20.0,300.0,30786.0,96138.0,351232.0,352871.9,5.000014
T_1660,Tabu+O3,20.0,300.0,14813.0,70120.0,291433.0,292261.0,5.000009
T_1661,Tabu+O3,20.0,300.0,15268.0,90101.0,134641.0,134801.7,5.000012
T_1662,Tabu+O3,20.0,300.0,14822.0,102367.0,140517.0,140629.0,5.000014999999999
T_1663,Tabu+O3,20.0,300.0,15483.0,81418.0,121243.0,121284.6,5.000015
T_1664,Tabu+O3,20.0,300.0,14570.0,89282.0,111716.0,111780.0,5.000007999999999
T_1665,Tabu+O3,20.0,300.0,15101.0,74580.0,123402.0,123481.9,5.000013
T_1666,Tabu+O3,20.0,300.0,15505.0,78967.0,132865.0,133080.1,5.000012
T_1667,Tabu+O3,20.0,300.0,15027.0,84740.0,131748.0,131873.5,5.000014
T_1668,Tabu+O3,20.0,300.0,14702.0,89678.0,134965.0,135076.5,5.0000100000000005
T_1669,Tabu+O3,20.0,300.0,14869.0,81885.0,125243.0,125333.2,5.0000160000000005
T_1670,Tabu+O3,20.0,300.0,28982.0,95356.0,155707.0,156065.3,5.0000089999999995
T_1671,Tabu+O3,20.0,300.0,15713.0,95891.0,95164.0,95195.3,5.000009
T_1672,Tabu+O3,20.0,300.0,14978.0,88516.0,87026.0,87058.7,5.0000100000000005
T_1673,Tabu+O3,20.0,300.0,14963.0,82196.0,87535.0,87559.0,5.000009
T_1674,Tabu+O3,20.0,300.0,15142.0,92724.0,90598.0,90611.7,5.000013999999999
T_1675,Tabu+O3,20.0,300.0,29002.0,94166.0,87252.0,87292.5,5.0000100000000005
T_1676,Tabu+O3,20.0,300.0,14975.0,70514.0,85774.0,85799.6,5.000009999999999
T_1677,Tabu+O3,20.0,300.0,14339.0,72380.0,82409.0,82436.9,5.0000100000000005
T_1678,Tabu+O3,20.0,300.0,15291.0,74333.0,89683.0,89701.8,5.000009
T_1679,Tabu+O3,20.0,300.0,14778.0,102787.0,89624.0,89649.3,5.00001
T_1680,Tabu+O3,20.0,300.0,15399.0,88786.0,90731.0,90753.8,5.000018
T_1681,Tabu+O3,20.0,500.0,5259.0,15190.0,84400.0,84658.2,5.000017999999999
T_1682,Tabu+O3,20.0,500.0,5317.0,15842.0,175989.0,177202.9,5.001087
T_1683,Tabu+O3,20.0,500.0,5445.0,18381.0,196670.0,197491.8,5.000133
T_1684,Tabu+O3,20.0,500.0,5140.0,16061.0,140479.0,140860.3,5.000013999999999
T_1685,Tabu+O3,20.0,500.0,5263.0,14878.0,139320.0,140106.3,5.000113999999999
T_1686,Tabu+O3,20.0,500.0,4935.0,14926.0,130404.0,130757.0,5.0001750000000005
T_1687,Tabu+O3,20.0,500.0,4972.0,13594.0,76176.0,76441.0,5.000011000000001
T_1688,Tabu+O3,20.0,500.0,5135.0,13227.0,83830.0,83940.2,5.000014999999999
T_1689,Tabu+O3,20.0,500.0,5113.0,14703.0,127354.0,127856.3,5.000088
T_1690,Tabu+O3,20.0,500.0,5223.0,15032.0,94141.0,94308.6,5.000016
T_1691,Tabu+O3,20.0,500.0,5329.0,18563.0,73886.0,73974.9,5.000017999999999
T_1692,Tabu+O3,20.0,500.0,5118.0,13683.0,62442.0,62480.5,5.000023
T_1693,Tabu+O3,20.0,500.0,5261.0,14888.0,65086.0,65172.9,5.00002
T_1694,Tabu+O3,20.0,500.0,5161.0,17464.0,66508.0,66600.1,5.0000089999999995
T_1695,Tabu+O3,20.0,500.0,5197.0,16265.0,63783.0,63846.7,5.000023
T_1696,Tabu+O3,20.0,500.0,5320.0,13945.0,66942.0,67052.9,5.000014999999999
T_1697,Tabu+O3,20.0,500.0,5238.0,19004.0,86148.0,86353.2,5.000016
T_1698,Tabu+O3,20.0,500.0,5423.0,18865.0,85806.0,85942.4,5.000014999999999
T_1699,Tabu+O3,20.0,500.0,5490.0,17992.0,72226.0,72379.7,5.000033
T_1700,Tabu+O3,20.0,500.0,5403.0,18272.0,72283.0,72389.3,5.000018
T_1701,Tabu+O3,20.0,500.0,5248.0,16670.0,51741.0,51777.2,5.000014999999999
T_1702,Tabu+O3,20.0,500.0,5167.0,17213.0,49812.0,49839.6,5.00002
T_1703,Tabu+O3,20.0,500.0,5232.0,13482.0,49355.0,49402.1,5.00002
T_1704,Tabu+O3,20.0,500.0,5191.0,15980.0,49690.0,49731.7,5.000022
T_1705,Tabu+O3,20.0,500.0,5261.0,16149.0,51664.0,51709.5,5.000016
T_1706,Tabu+O3,20.0,500.0,5222.0,17430.0,49758.0,49796.6,5.000020999999999
T_1707,Tabu+O3,20.0,500.0,5273.0,18059.0,53599.0,53653.0,5.0000160000000005
T_1708,Tabu+O3,20.0,500.0,5391.0,18492.0,53740.0,53771.6,5.0000100000000005
T_1709,Tabu+O3,20.0,500.0,5299.0,15214.0,50131.0,50165.3,5.0000160000000005
T_1710,Tabu+O3,20.0,500.0,5216.0,15018.0,49362.0,49408.3,5.000016
T_1711,Tabu+O3,20.0,500.0,5404.0,31374.0,163814.0,164239.5,5.000011000000001
T_1712,Tabu+O3,20.0,500.0,5159.0,28164.0,142199.0,142595.5,5.000017000000001
T_1713,Tabu+O3,20.0,500.0,5111.0,28398.0,191293.0,191949.9,5.000089999999998
T_1714,Tabu+O3,20.0,500.0,5194.0,30487.0,109109.0,109492.7,5.000014999999999
T_1715,Tabu+O3,20.0,500.0,5354.0,30029.0,167896.0,168408.7,5.000019999999999
T_1716,Tabu+O3,20.0,500.0,4932.0,28726.0,98547.0,98820.0,5.000013
T_1717,Tabu+O3,20.0,500.0,5354.0,30058.0,119768.0,119915.1,5.000048
T_1718,Tabu+O3,20.0,500.0,5043.0,27806.0,135835.0,136479.5,5.000146000000001
T_1719,Tabu+O3,20.0,500.0,5268.0,29743.0,150116.0,150506.0,5.0000219999999995
T_1720,Tabu+O3,20.0,500.0,5013.0,31179.0,133336.0,134105.1,5.0000789999999995
T_1721,Tabu+O3,20.0,500.0,5301.0,26258.0,64583.0,64667.2,5.000017
T_1722,Tabu+O3,20.0,500.0,5084.0,21661.0,60476.0,60529.5,5.000029
T_1723,Tabu+O3,20.0,500.0,10704.0,30543.0,69863.0,69932.6,5.000013
T_1724,Tabu+O3,20.0,500.0,5367.0,34099.0,82956.0,83069.5,5.000024
T_1725,Tabu+O3,20.0,500.0,5223.0,30661.0,70965.0,71051.7,5.000019
T_1726,Tabu+O3,20.0,500.0,5189.0,26746.0,68311.0,68375.6,5.000017999999999
T_1727,Tabu+O3,20.0,500.0,5432.0,32840.0,110119.0,110349.6,5.000018
T_1728,Tabu+O3,20.0,500.0,5485.0,24369.0,79228.0,79334.5,5.0000160000000005
T_1729,Tabu+O3,20.0,500.0,5089.0,32154.0,78733.0,78817.1,5.000024000000001
T_1730,Tabu+O3,20.0,500.0,5119.0,34054.0,81952.0,82028.5,5.0000219999999995
T_1731,Tabu+O3,20.0,500.0,10562.0,25870.0,50139.0,50157.6,5.00001
T_1732,Tabu+O3,20.0,500.0,5286.0,30502.0,50558.0,50594.6,5.000012
T_1733,Tabu+O3,20.0,500.0,10442.0,34731.0,51896.0,51951.1,5.000013
T_1734,Tabu+O3,20.0,500.0,5176.0,27985.0,50159.0,50206.3,5.000018
T_1735,Tabu+O3,20.0,500.0,5118.0,24021.0,50216.0,50253.9,5.00002
T_1736,Tabu+O3,20.0,500.0,5200.0,36133.0,53046.0,53086.1,5.000016
T_1737,Tabu+O3,20.0,500.0,5468.0,24063.0,52636.0,52666.8,5.000021
T_1738,Tabu+O3,20.0,500.0,5350.0,31639.0,52177.0,52224.1,5.000016
T_1739,Tabu+O3,20.0,500.0,5139.0,31579.0,51512.0,51557.6,5.000020999999999
T_1740,Tabu+O3,20.0,500.0,5110.0,29147.0,49701.0,49737.6,5.000015
T_1741,Tabu+O3,20.0,500.0,25431.0,75849.0,467005.0,468191.6,5.000619
T_1742,Tabu+O3,20.0,500.0,25728.0,71562.0,467161.0,468127.5,5.000018
T_1743,Tabu+O3,20.0,500.0,24289.0,74799.0,607487.0,608441.8,5.000018
T_1744,Tabu+O3,20.0,500.0,25013.0,68291.0,471693.0,473151.2,5.000012
T_1745,Tabu+O3,20.0,500.0,25359.0,69183.0,544221.0,547997.7,5.000127000000001
T_1746,Tabu+O3,20.0,500.0,25627.0,90394.0,1207999.0,1225844.8,5.0002070000000005
T_1747,Tabu+O3,20.0,500.0,24998.0,84519.0,692635.0,693656.2,5.0000599999999995
T_1748,Tabu+O3,20.0,500.0,25149.0,83795.0,620554.0,623592.0,5.000044
T_1749,Tabu+O3,20.0,500.0,24181.0,76923.0,715802.0,721979.7,5.000347
T_1750,Tabu+O3,20.0,500.0,25244.0,72708.0,475620.0,477065.6,5.000032999999999
T_1751,Tabu+O3,20.0,500.0,25035.0,85956.0,328885.0,329294.7,5.000012
T_1752,Tabu+O3,20.0,500.0,25302.0,70316.0,303835.0,304068.8,5.000043
T_1753,Tabu+O3,20.0,500.0,24552.0,74434.0,301156.0,301434.3,5.0000230000000006
T_1754,Tabu+O3,20.0,500.0,25929.0,75880.0,331363.0,331581.1,5.000017
T_1755,Tabu+O3,20.0,500.0,26553.0,90854.0,532229.0,533977.0,5.000014
T_1756,Tabu+O3,20.0,500.0,25198.0,82642.0,348084.0,348782.8,5.000016
T_1757,Tabu+O3,20.0,500.0,25791.0,79476.0,325650.0,326000.7,5.000014999999999
T_1758,Tabu+O3,20.0,500.0,26142.0,92190.0,405638.0,406073.0,5.000013999999999
T_1759,Tabu+O3,20.0,500.0,25164.0,55954.0,276050.0,276405.1,5.000030000000001
T_1760,Tabu+O3,20.0,500.0,26780.0,81155.0,341622.0,342022.3,5.000021
T_1761,Tabu+O3,20.0,500.0,25221.0,77668.0,240439.0,240646.7,5.000014
T_1762,Tabu+O3,20.0,500.0,26279.0,67624.0,249919.0,250169.5,5.000017
T_1763,Tabu+O3,20.0,500.0,25470.0,83526.0,242546.0,242770.4,5.000012
T_1764,Tabu+O3,20.0,500.0,25384.0,73053.0,241911.0,241965.3,5.000012999999999
T_1765,Tabu+O3,20.0,500.0,25074.0,94829.0,242934.0,243121.6,5.000016
T_1766,Tabu+O3,20.0,500.0,25279.0,84218.0,240624.0,240819.3,5.000018
T_1767,Tabu+O3,20.0,500.0,24564.0,78177.0,226134.0,226389.6,5.0000219999999995
T_1768,Tabu+O3,20.0,500.0,25258.0,76434.0,240352.0,240517.7,5.000024
T_1769,Tabu+O3,20.0,500.0,24931.0,70595.0,232483.0,232685.1,5.000019
T_1770,Tabu+O3,20.0,500.0,24714.0,76080.0,234716.0,235010.8,5.0000160000000005
T_1771,Tabu+O3,20.0,500.0,25017.0,159205.0,1069315.0,1072792.7,5.000697000000001
T_1772,Tabu+O3,20.0,500.0,24101.0,105105.0,481663.0,482678.7,5.000014999999999
T_1773,Tabu+O3,20.0,500.0,51660.0,155141.0,613582.0,615760.0,5.0000290000000005
T_1774,Tabu+O3,20.0,500.0,24814.0,135504.0,655322.0,656849.1,5.000019
T_1775,Tabu+O3,20.0,500.0,25382.0,126235.0,433348.0,434136.5,5.000025
T_1776,Tabu+O3,20.0,500.0,23897.0,133078.0,711746.0,714246.9,5.00005
T_1777,Tabu+O3,20.0,500.0,25027.0,127840.0,581723.0,582539.2,5.000019
T_1778,Tabu+O3,20.0,500.0,24862.0,137073.0,666367.0,668371.8,5.000036
T_1779,Tabu+O3,20.0,500.0,24459.0,158075.0,1279365.0,1287840.1,5.000097
T_1780,Tabu+O3,20.0,500.0,24423.0,118660.0,735626.0,737816.0,5.000016
T_1781,Tabu+O3,20.0,500.0,25111.0,129618.0,329422.0,329876.2,5.000011
T_1782,Tabu+O3,20.0,500.0,25993.0,149692.0,395693.0,396277.8,5.000013
T_1783,Tabu+O3,20.0,500.0,26044.0,134379.0,344173.0,344756.6,5.000017
T_1784,Tabu+O3,20.0,500.0,25648.0,138999.0,329146.0,329414.0,5.000018000000001
T_1785,Tabu+O3,20.0,500.0,24884.0,149487.0,388490.0,389186.4,5.000028
T_1786,Tabu+O3,20.0,500.0,25606.0,137340.0,332222.0,332768.5,5.0000230000000006
T_1787,Tabu+O3,20.0,500.0,53198.0,170481.0,357460.0,358111.3,5.000021
T_1788,Tabu+O3,20.0,500.0,25278.0,124269.0,304423.0,304875.4,5.000014999999999
T_1789,Tabu+O3,20.0,500.0,51742.0,173375.0,419274.0,419844.7,5.000024
T_1790,Tabu+O3,20.0,500.0,25557.0,139488.0,360778.0,361264.3,5.00002
T_1791,Tabu+O3,20.0,500.0,25795.0,123930.0,249149.0,249306.1,5.000020999999999
T_1792,Tabu+O3,20.0,500.0,51522.0,158719.0,245539.0,245635.3,5.000018
T_1793,Tabu+O3,20.0,500.0,24463.0,138291.0,233312.0,233452.9,5.000018
T_1794,Tabu+O3,20.0,500.0,25091.0,143487.0,238049.0,238178.7,5.0000100000000005
T_1795,Tabu+O3,20.0,500.0,25515.0,141976.0,242151.0,242318.9,5.000014999999999
T_1796,Tabu+O3,20.0,500.0,24974.0,141609.0,233255.0,233399.8,5.000020999999999
T_1797,Tabu+O3,20.0,500.0,24498.0,136219.0,229290.0,229508.1,5.000030000000001
T_1798,Tabu+O3,20.0,500.0,25550.0,147474.0,245203.0,245329.2,5.000007999999999
T_1799,Tabu+O3,20.0,500.0,25145.0,139799.0,239076.0,239219.6,5.000017000000001
T_1800,Tabu+O3,20.0,500.0,25684.0,141603.0,245098.0,245278.6,5.000019999999999
T_1801,Tabu+O3,50.0,100.0,1065.0,3671.0,2553.0,2556.1,5.000009
T_1802,Tabu+O3,50.0,100.0,1016.0,3431.0,2235.0,2238.4,5.000004
T_1803,Tabu+O3,50.0,100.0,1052.0,3382.0,1914.0,1914.8,5.000009
T_1804,Tabu+O3,50.0,100.0,1097.0,3402.0,2446.0,2451.3,5.000005
T_1805,Tabu+O3,50.0,100.0,1002.0,3650.0,2028.0,2031.1,5.000007999999999
T_1806,Tabu+O3,50.0,100.0,1009.0,3446.0,2144.0,2146.7,5.000005
T_1807,Tabu+O3,50.0,100.0,992.0,3487.0,2093.0,2095.9,5.000005
T_1808,Tabu+O3,50.0,100.0,1089.0,3580.0,2546.0,2553.8,5.000004
T_1809,Tabu+O3,50.0,100.0,957.0,3118.0,1700.0,1701.2,5.000005
T_1810,Tabu+O3,50.0,100.0,1022.0,3602.0,2410.0,2416.8,5.000005
T_1811,Tabu+O3,50.0,100.0,1052.0,3400.0,1470.0,1473.1,5.000007000000001
T_1812,Tabu+O3,50.0,100.0,1164.0,4400.0,1875.0,1879.3,5.000005
T_1813,Tabu+O3,50.0,100.0,1079.0,3480.0,1486.0,1488.0,5.000004
T_1814,Tabu+O3,50.0,100.0,1036.0,3412.0,1436.0,1438.3,5.000012
T_1815,Tabu+O3,50.0,100.0,1029.0,3755.0,1562.0,1565.2,5.000006000000001
T_1816,Tabu+O3,50.0,100.0,1080.0,3993.0,1651.0,1655.6,5.000007
T_1817,Tabu+O3,50.0,100.0,958.0,3154.0,1264.0,1266.0,5.0000029999999995
T_1818,Tabu+O3,50.0,100.0,1056.0,3447.0,1462.0,1464.2,5.0000100000000005
T_1819,Tabu+O3,50.0,100.0,1111.0,3388.0,1596.0,1596.9,5.000009
T_1820,Tabu+O3,50.0,100.0,1082.0,3634.0,1612.0,1614.0,5.000006999999999
T_1821,Tabu+O3,50.0,100.0,1000.0,3538.0,1255.0,1255.0,5.000007000000001
T_1822,Tabu+O3,50.0,100.0,1077.0,3770.0,1381.0,1381.0,5.000007999999999
T_1823,Tabu+O3,50.0,100.0,1066.0,3661.0,1356.0,1356.0,5.0000100000000005
T_1824,Tabu+O3,50.0,100.0,989.0,3248.0,1236.0,1236.0,5.000004
T_1825,Tabu+O3,50.0,100.0,955.0,3325.0,1178.0,1178.0,5.000002
T_1826,Tabu+O3,50.0,100.0,1100.0,3687.0,1411.0,1411.0,5.000016
T_1827,Tabu+O3,50.0,100.0,1039.0,3636.0,1298.0,1298.0,5.000013
T_1828,Tabu+O3,50.0,100.0,1039.0,3445.0,1319.0,1319.0,5.0000029999999995
T_1829,Tabu+O3,50.0,100.0,978.0,3212.0,1217.0,1217.0,5.000005
T_1830,Tabu+O3,50.0,100.0,1131.0,3621.0,1428.0,1428.0,5.000006000000001
T_1831,Tabu+O3,50.0,100.0,1014.0,6856.0,2762.0,2766.5,5.000005
