Instance,Run,Objective,Runtime
740,1,418,1.43323
741,1,320,1.41074
742,1,302,1.32085
743,1,525,1.40263
744,1,497,1.36593
745,1,257,1.32135
746,1,372,1.36574
747,1,326,1.33631
748,1,366,1.35721
749,1,443,1.36052
750,1,330,1.33639
751,1,880,1.39945
752,1,786,1.41978
753,1,871,1.36852
754,1,731,1.36241
755,1,856,1.38143
756,1,695,1.40121
757,1,727,1.3889
758,1,634,1.40511
759,1,509,1.33252
760,1,719,1.37948
761,1,400,1.37157
762,1,609,1.40647
763,1,436,1.3509
764,1,559,1.39282
765,1,459,1.37081
766,1,484,1.39185
767,1,398,1.36154
768,1,604,1.43766
769,1,439,1.39284
770,1,370,1.34557
771,1,375,1.35886
772,1,368,1.36083
773,1,382,1.36555
774,1,346,1.35057
775,1,374,1.33358
776,1,449,1.37447
777,1,372,1.35186
778,1,345,1.35069
779,1,361,1.39848
780,1,359,1.33974
781,1,2741,1.60071
782,1,2602,1.58682
783,1,5221,1.54026
784,1,2688,1.6023
785,1,3929,1.52457
786,1,3708,1.56967
787,1,4539,1.53956
788,1,2064,1.47063
789,1,2814,1.51518
790,1,5678,1.5937
791,1,2948,1.49862
792,1,2540,1.50718
793,1,2350,1.48736
794,1,2750,1.51477
795,1,1714,1.56167
796,1,2047,1.55485
797,1,2176,1.52156
798,1,2206,1.52313
799,1,2119,1.50911
800,1,2264,1.52553
801,1,1769,1.50121
802,1,1430,1.50909
803,1,2564,1.53966
804,1,1360,1.48102
805,1,2099,1.56828
806,1,1293,1.45125
807,1,1871,1.49661
808,1,1389,1.50007
809,1,1899,1.50382
810,1,2185,1.52896
811,1,3912,1.50191
812,1,3802,1.50962
813,1,3818,1.48653
814,1,3219,1.49073
815,1,2348,1.54822
816,1,3057,1.53592
817,1,3057,1.49715
818,1,4745,1.48517
819,1,3911,1.55061
820,1,4464,1.54116
821,1,3086,1.52312
822,1,2374,1.54657
823,1,3277,1.5741
824,1,1848,1.51153
825,1,2290,1.54488
826,1,3492,1.5438
827,1,3340,1.56433
828,1,2609,1.53558
829,1,2625,1.50237
830,1,3725,1.5435
831,1,1764,1.53431
832,1,1619,1.53353
833,1,2518,1.57031
834,1,1711,1.5498
835,1,2207,1.54024
836,1,2244,1.57633
837,1,1707,1.51871
838,1,2543,1.68516
839,1,2151,1.60407
840,1,2111,1.5168
841,1,2431,3.44624
842,1,1872,3.5573
843,1,1835,3.5891
844,1,1617,3.56999
845,1,2012,3.4999
846,1,2474,3.45702
847,1,1298,3.53277
848,1,1170,3.6676
849,1,2397,3.569
850,1,1596,3.55022
851,1,1535,3.43572
852,1,1038,3.43347
853,1,1607,3.57633
854,1,1741,3.48953
855,1,1045,3.52917
856,1,1457,3.51142
857,1,1539,3.42124
858,1,1391,3.46006
859,1,1325,3.54869
860,1,1731,3.48377
861,1,1169,3.55943
862,1,937,3.43149
863,1,1123,3.41869
864,1,1224,3.46338
865,1,1049,3.37943
866,1,936,3.55823
867,1,904,3.52458
868,1,1215,3.57665
869,1,998,3.52537
870,1,821,3.53192
871,1,2166,3.62168
872,1,1384,3.67708
873,1,1685,3.54845
874,1,2283,3.63354
875,1,1437,3.60336
876,1,2082,3.67223
877,1,2465,3.61198
878,1,2504,3.57746
879,1,1628,3.59908
880,1,3903,3.59585
881,1,1377,3.56937
882,1,1342,3.58282
883,1,1675,3.65334
884,1,1391,3.61747
885,1,1791,3.65513
886,1,1276,3.61376
887,1,1245,3.60564
888,1,1609,3.59405
889,1,1075,3.57979
890,1,1007,3.53051
891,1,1001,3.55166
892,1,949,3.56426
893,1,1466,3.65321
894,1,856,3.51358
895,1,1132,3.56287
896,1,1103,3.55027
897,1,767,3.50719
898,1,1012,3.57111
899,1,1015,3.45975
900,1,1299,3.50931
901,1,10507,3.80885
902,1,11394,3.7437
903,1,13982,3.7036
904,1,7282,3.88573
905,1,7491,3.83698
906,1,6210,4.0054
907,1,11507,3.75728
908,1,12191,3.78949
909,1,8187,3.93102
910,1,6675,3.80376
911,1,5048,3.74783
912,1,4432,3.77393
913,1,6013,3.85072
914,1,5884,3.83691
915,1,7824,3.89026
916,1,5086,3.92616
917,1,5611,3.86041
918,1,8924,3.91756
919,1,5348,3.86634
920,1,7591,3.77572
921,1,5883,3.82527
922,1,6294,3.87992
923,1,5178,3.83609
924,1,5142,3.79934
925,1,4817,3.76367
926,1,5683,3.82149
927,1,5341,3.83609
928,1,6430,3.79035
929,1,4242,3.69713
930,1,4477,3.7052
931,1,12248,4.1003
932,1,12746,4.00469
933,1,9956,3.99531
934,1,13339,3.89224
935,1,11025,3.94914
936,1,9823,3.91417
937,1,10790,3.87151
938,1,6684,3.84328
939,1,11224,3.86803
940,1,16356,3.89143
941,1,6187,4.00798
942,1,4516,3.82807
943,1,6285,3.86857
944,1,6409,3.88079
945,1,6531,3.78928
946,1,7284,3.85107
947,1,10419,3.91089
948,1,5458,3.84179
949,1,9174,3.83612
950,1,6614,3.98149
951,1,3872,3.71265
952,1,5760,3.85659
953,1,5470,3.75586
954,1,4784,3.74034
955,1,5630,3.77365
956,1,6292,3.85628
