Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,N_N_2,,9,6289079,5.000,9696
500_10000,N_N_2,,10,6426771,5.001,9315
500_10000,N_N_3,,1,5744366,5.000,9548
500_10000,N_N_3,,2,6372307,5.005,9270
500_10000,N_N_3,,3,5701494,5.000,9483
500_10000,N_N_3,,4,5704263,5.000,9166
500_10000,N_N_3,,5,6147895,5.000,9411
500_10000,N_N_3,,6,5978121,5.000,9323
500_10000,N_N_3,,7,6276896,5.000,9481
500_10000,N_N_3,,8,5977180,5.000,9411
500_10000,N_N_3,,9,5700277,5.000,9384
500_10000,N_N_3,,10,5886803,5.000,9172
500_10000,N_N_4,,1,5181736,5.007,9142
500_10000,N_N_4,,2,5123777,5.000,9003
500_10000,N_N_4,,3,5322033,5.000,9412
500_10000,N_N_4,,4,5219089,5.000,9445
500_10000,N_N_4,,5,5208030,5.011,9230
500_10000,N_N_4,,6,5010218,5.000,9316
500_10000,N_N_4,,7,5105484,5.000,9392
500_10000,N_N_4,,8,5277358,5.000,9080
500_10000,N_N_4,,9,5230578,5.002,9130
500_10000,N_N_4,,10,5272743,5.000,9244
500_10000,N_N_5,,1,101853496,5.000,9895
500_10000,N_N_5,,2,96296489,5.000,9773
500_10000,N_N_5,,3,96411582,5.000,9864
500_10000,N_N_5,,4,100898688,5.000,10032
500_10000,N_N_5,,5,99982987,5.000,10068
500_10000,N_N_5,,6,102959345,5.007,10033
500_10000,N_N_5,,7,99342380,5.000,10091
500_10000,N_N_5,,8,98043226,5.000,9957
500_10000,N_N_5,,9,100128551,5.000,10066
500_10000,N_N_5,,10,97348600,5.000,10032
500_10000,N_U_1,,1,10274016,5.000,10191
500_10000,N_U_1,,2,10270446,5.000,10189
500_10000,N_U_1,,3,10690622,5.000,10121
500_10000,N_U_1,,4,10919048,5.000,10031
500_10000,N_U_1,,5,10701612,5.000,10032
500_10000,N_U_1,,6,12932379,5.000,10023
500_10000,N_U_1,,7,10686608,5.000,10101
500_10000,N_U_1,,8,10089474,5.000,10028
500_10000,N_U_1,,9,10156514,5.000,10045
500_10000,N_U_1,,10,10319672,5.000,9950
500_10000,N_U_2,,1,36679488,5.000,10068
500_10000,N_U_2,,2,37011574,5.000,10099
500_10000,N_U_2,,3,35804836,5.000,9946
500_10000,N_U_2,,4,37132686,5.001,10039
500_10000,N_U_2,,5,34834647,5.000,10082
500_10000,N_U_2,,6,36372587,5.000,10126
500_10000,N_U_2,,7,36387604,5.000,10061
500_10000,N_U_2,,8,36516861,5.000,10133
500_10000,N_U_2,,9,37921068,5.000,10096
500_10000,N_U_2,,10,34675587,5.000,9980
500_10000,N_U_3,,1,9201954,5.000,10097
500_10000,N_U_3,,2,9083956,5.000,10092
500_10000,N_U_3,,3,8646605,5.000,10177
500_10000,N_U_3,,4,8849318,5.000,10101
500_10000,N_U_3,,5,8858083,5.000,10159
500_10000,N_U_3,,6,9544079,5.000,10167
500_10000,N_U_3,,7,9074356,5.001,10188
500_10000,N_U_3,,8,8649862,5.000,10142
500_10000,N_U_3,,9,8772525,5.000,10128
500_10000,N_U_3,,10,9712684,5.000,10127
500_10000,N_U_4,,1,29552016,5.000,10191
500_10000,N_U_4,,2,31320094,5.006,10146
500_10000,N_U_4,,3,29497227,5.000,10137
500_10000,N_U_4,,4,29200713,5.000,10038
500_10000,N_U_4,,5,29704533,5.007,9982
500_10000,N_U_4,,6,29854977,5.000,9959
500_10000,N_U_4,,7,30715547,5.000,10053
500_10000,N_U_4,,8,30986287,5.000,10052
500_10000,N_U_4,,9,30848683,5.000,9990
500_10000,N_U_4,,10,30253194,5.000,9893
500_10000,N_U_5,,1,24618270,5.000,10061
500_10000,N_U_5,,2,24676382,5.000,9992
500_10000,N_U_5,,3,23353980,5.000,10073
500_10000,N_U_5,,4,25442838,5.000,10117
500_10000,N_U_5,,5,25424591,5.000,10262
500_10000,N_U_5,,6,24422969,5.000,10105
500_10000,N_U_5,,7,24816075,5.000,9938
500_10000,N_U_5,,8,25450660,5.000,10070
500_10000,N_U_5,,9,25069240,5.000,10141
500_10000,N_U_5,,10,24809122,5.011,9941
500_10000,U_N_1,,1,5284335,5.000,9402
500_10000,U_N_1,,2,5777723,5.000,9493
500_10000,U_N_1,,3,5490220,5.000,8949
500_10000,U_N_1,,4,5456113,5.000,9370
500_10000,U_N_1,,5,5517303,5.000,9157
500_10000,U_N_1,,6,5759223,5.000,9983
500_10000,U_N_1,,7,5337984,5.000,9670
500_10000,U_N_1,,8,5617250,5.000,9317
500_10000,U_N_1,,9,5542864,5.000,9386
500_10000,U_N_1,,10,5508829,5.000,9672
500_10000,U_N_2,,1,8496573,5.000,10122
500_10000,U_N_2,,2,8120105,5.000,9643
500_10000,U_N_2,,3,7722806,5.000,10068
500_10000,U_N_2,,4,8387662,5.000,9914
500_10000,U_N_2,,5,7954860,5.000,9668
500_10000,U_N_2,,6,7669312,5.000,9644
500_10000,U_N_2,,7,8073026,5.000,10052
500_10000,U_N_2,,8,7891544,5.000,9978
500_10000,U_N_2,,9,8011714,5.000,10134
500_10000,U_N_2,,10,7174290,5.017,9676
500_10000,U_N_3,,1,108180788,5.000,9733
500_10000,U_N_3,,2,103139514,5.000,9846
500_10000,U_N_3,,3,105893356,5.000,9680
500_10000,U_N_3,,4,106129296,5.000,9782
500_10000,U_N_3,,5,107152574,5.000,9914
500_10000,U_N_3,,6,102155552,5.000,9886
500_10000,U_N_3,,7,107399672,5.000,9674
500_10000,U_N_3,,8,102987220,5.008,9819
500_10000,U_N_3,,9,104407038,5.000,9764
500_10000,U_N_3,,10,103885521,5.000,9951
