Instance,Run,Objective,Runtime
235,1,1429.0,0.290491
236,1,974.0,0.27709
237,1,972.0,0.263713
238,1,1138.0,0.271211
239,1,1251.0,0.275923
240,1,1563.0,0.28136
241,1,585.0,0.307589
242,1,700.0,0.301297
243,1,352.0,0.310955
244,1,443.0,0.306623
245,1,572.0,0.305562
246,1,395.0,0.299598
247,1,518.0,0.302338
248,1,485.0,0.300756
249,1,491.0,0.302936
250,1,504.0,0.290666
251,1,425.0,0.309195
252,1,406.0,0.311686
253,1,332.0,0.31464
254,1,277.0,0.31212
255,1,420.0,0.31821
256,1,472.0,0.314057
257,1,550.0,0.209471
258,1,263.0,0.167824
259,1,430.0,0.177292
260,1,365.0,0.203306
261,1,342.0,0.194467
262,1,230.0,0.185024
263,1,479.0,0.185936
264,1,338.0,0.176157
265,1,322.0,0.179165
266,1,338.0,0.179036
267,1,402.0,0.181904
268,1,280.0,0.176003
269,1,336.0,0.178082
270,1,219.0,0.173563
271,1,486.0,0.170063
272,1,453.0,0.166454
273,1,724.0,0.16691
274,1,418.0,0.165034
275,1,666.0,0.168893
276,1,324.0,0.187259
277,1,752.0,0.170865
278,1,476.0,0.17186
279,1,340.0,0.16868
280,1,285.0,0.16571
281,1,207.0,0.171201
282,1,437.0,0.172941
283,1,611.0,0.18665
284,1,498.0,0.179646
285,1,314.0,0.175408
286,1,257.0,0.174527
287,1,307.0,0.179356
288,1,482.0,0.182204
289,1,329.0,0.171141
290,1,308.0,0.171521
291,1,172.0,0.180871
292,1,361.0,0.183712
293,1,314.0,0.179911
294,1,323.0,0.178522
295,1,295.0,0.181291
296,1,495.0,0.185597
297,1,276.0,0.179733
298,1,382.0,0.18097
299,1,388.0,0.180012
300,1,354.0,0.17979
301,1,2222.0,0.18678
302,1,1660.0,0.186457
303,1,2273.0,0.186306
304,1,2253.0,0.187146
305,1,2880.0,0.182092
306,1,1537.0,0.184145
307,1,1712.0,0.209617
308,1,2106.0,0.182327
309,1,2206.0,0.184186
310,1,2867.0,0.186258
311,1,2048.0,0.194064
312,1,2211.0,0.189609
313,1,655.0,0.180781
314,1,1472.0,0.194282
315,1,1280.0,0.193368
316,1,1950.0,0.191245
317,1,2372.0,0.193923
318,1,1585.0,0.188454
319,1,1079.0,0.183557
320,1,2054.0,0.191498
321,1,1899.0,0.195364
322,1,1400.0,0.191816
323,1,1743.0,0.195081
324,1,2016.0,0.196114
325,1,1642.0,0.194107
326,1,1775.0,0.195278
327,1,1538.0,0.192082
328,1,1786.0,0.197512
329,1,1443.0,0.19214
330,1,1776.0,0.194128
331,1,1595.0,0.182768
332,1,1657.0,0.182327
333,1,2555.0,0.186262
334,1,2225.0,0.18166
335,1,2926.0,0.18571
336,1,1903.0,0.186269
337,1,1250.0,0.178251
338,1,2405.0,0.183685
339,1,3368.0,0.185804
340,1,1618.0,0.181124
341,1,1727.0,0.192681
342,1,1764.0,0.190986
343,1,1493.0,0.190787
344,1,1631.0,0.191375
345,1,1081.0,0.189509
346,1,1621.0,0.189789
347,1,1552.0,0.188278
348,1,2070.0,0.192785
349,1,1049.0,0.199194
350,1,1475.0,0.192975
351,1,1276.0,0.191542
352,1,1387.0,0.191225
353,1,1707.0,0.195713
354,1,1136.0,0.191839
355,1,1315.0,0.193723
356,1,1768.0,0.196677
357,1,1118.0,0.192513
358,1,1778.0,0.195486
359,1,1572.0,0.197437
360,1,1284.0,0.194783
361,1,100.0,0.073071
362,1,233.0,0.069173
363,1,191.0,0.079246
364,1,177.0,0.074382
365,1,208.0,0.070679
366,1,92.0,0.085142
367,1,197.0,0.083532
368,1,163.0,0.07505
369,1,263.0,0.077104
370,1,153.0,0.081544
371,1,163.0,0.078228
372,1,149.0,0.081895
373,1,171.0,0.082139
374,1,93.0,0.076871
375,1,229.0,0.079306
376,1,214.0,0.078927
377,1,120.0,0.086146
378,1,190.0,0.083314
379,1,179.0,0.081159
380,1,209.0,0.088041
381,1,156.0,0.086562
382,1,156.0,0.083096
383,1,109.0,0.084269
384,1,174.0,0.088996
385,1,102.0,0.081282
